detection_count,mean_frp,max_frp,mean_brightness,max_brightness,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,land_cover_code,is_cropland,is_tree_cover,is_built_up,cropland_percentage,tree_cover_percentage,built_up_percentage,grassland_percentage,shrubland_percentage,bare_sparse_percentage,nearest_industrial_distance_km,nearby_industrial_facility_count,nearby_industrial_capacity_mw,cluster_id,centroid_lat,centroid_lon,fire_class
17,7.281764705882352,21.63,330.2541176470588,367.0,1,1,1.283559546942554,1.0,0.0333333333333333,17.0,0.4379128196323564,88.75825639264713,50.0,0,0,1,0.0,0.0,70.0,10.0,5.0,15.0,0.0,1,100.0,30.0,53.080200000000005,48.387788823529405,INDUSTRIAL
14,4.441428571428572,13.22,334.81,349.77,3,3,4.27191043675629,1.0,0.6,4.666666666666667,0.1896845578080954,59.07544727853572,30.0,0,0,0,0.262369743323185,91.9358431721987,0.0,7.670602212816514,0.1311848716615925,0.0,25.375813013124176,0,0.0,552.0,22.29828214285714,78.04077857142859,AGRICULTURAL
2,6.6,6.6,347.46500000000003,348.1,1,1,0.4077564860557978,1.0,0.2,2.0,0.7103501279555561,56.7587531988889,40.0,1,0,0,68.16415435261504,14.190242815771889,0.0,11.700205440459396,0.1410856166926561,0.2598945570654192,49.69827076169411,0,0.0,1105.0,22.136755,79.22587,AGRICULTURAL
2,1.585,1.71,303.14,303.55,1,1,0.1060016149909506,1.0,0.2,2.0,0.9041578117480256,61.60394529370063,10.0,0,1,0,0.9034429840845524,83.89148783445954,0.0123759312888294,14.18281725699859,0.0,0.3811786836959481,85.02667184481035,0,0.0,175.0,29.789215,79.79437,WILDFIRE
3,2.853333333333333,3.76,340.65333333333336,345.39,2,7,0.4955719391807747,0.2857142857142857,0.4,0.4285714285714285,0.6686405205942599,47.31704939519896,30.0,0,0,0,41.5955050617559,3.4306081532635333,8.880968292864038,42.84794930818544,0.695527338432217,2.50983886537462,5.727332952322972,4,5430.0,17.0,22.45024,82.64422333333333,INDUSTRIAL
2,0.8049999999999999,1.13,307.73,313.76,1,1,0.3716353000573147,1.0,0.2,2.0,0.7290567689226242,57.226419223065605,10.0,0,1,0,2.7524071186356776,74.31251701690552,0.1237593128882948,21.957377292641272,0.0,0.8489888864137027,92.67637169969824,0,0.0,76.0,29.8575,79.80864,WILDFIRE
7,4.332857142857143,7.15,328.87428571428575,351.79,1,1,2.1659339347156688,1.0,0.2,7.0,0.3158625608180322,56.8965640204508,10.0,0,1,0,0.168312665528081,79.75545159773273,0.0297022350931907,20.0391079428727,0.0,0.0074255587732976,82.0551838838533,0,0.0,79.0,30.02743285714286,78.51186428571428,WILDFIRE
5,7.444,10.79,347.63,353.76,2,2,1.4099418144904723,1.0,0.4,2.5,0.4149477775717284,55.37369443929321,10.0,0,1,0,20.92522462315289,37.38768842355388,0.0198014900621271,38.12776911462588,3.539516348605233,0.0,46.46714836229685,0,0.0,530.0,21.795300000000005,76.841046,AGRICULTURAL
2,0.64,0.84,307.62,309.63,1,1,0.8580385474135798,1.0,0.2,2.0,0.5382019664726635,52.45504916181659,30.0,0,0,0,12.524442464295438,5.3043241503923175,8.497314422910323,26.014207569119577,0.0099007450310635,38.6995371401698,9.440603957546154,1,4760.0,3.0,24.179485,82.644675,INDUSTRIAL
3,3.1633333333333336,4.25,327.4733333333333,339.3,2,2,0.6511333791537038,1.0,0.4,1.5,0.6056445909370173,58.14111477342544,10.0,0,1,0,14.410534392713052,55.711492289794805,0.0,25.22709833915002,4.593945694413504,0.0569292839286156,48.14703978019415,0,0.0,780.0,23.383906666666665,78.82494,AGRICULTURAL
7,6.542857142857144,12.38,333.08714285714285,348.79,3,4,1.4003271563891106,0.75,0.8,1.75,0.4166098764238172,56.41524691059543,30.0,0,0,0,11.581396500086631,48.5483032598203,0.0,36.38523798915869,3.438033712036831,0.047028538897552,66.69819720917326,0,0.0,303.0,23.278594285714288,78.17956428571428,AGRICULTURAL
2,1.2,1.45,301.265,302.74,1,1,0.1318057900202968,1.0,0.2,2.0,0.8835438100931317,61.08859525232829,40.0,1,0,0,93.49026014207568,5.90579441102943,0.0,0.5692928392861563,0.0,0.0346526076087225,13.805174082912073,0,0.0,471.0,22.975345,78.59807,AGRICULTURAL
11,5.162727272727272,15.45,320.2490909090909,367.0,2,2,2.374804676801465,1.0,0.4,5.5,0.2963134450043991,58.40783612510998,10.0,0,1,0,1.584119204970174,91.3913021954902,0.0767307739907428,6.93052152174451,0.0,0.0173263038043612,45.48833446152141,0,0.0,96.0,29.442976363636365,79.69357363636362,WILDFIRE
2,2.01,2.22,311.265,316.48,2,4,0.4293932741114978,0.5,0.8,0.5,0.6995975272246848,53.48993818061712,60.0,0,0,0,2.232618004504839,23.82614291725452,0.6361228682458354,31.20467315165466,1.1237345610257172,39.872775426350834,7.887051517045342,4,4555.7,2.0,24.206195,82.711495,INDUSTRIAL
3,0.65,0.65,301.78,307.04,1,1,0.5424861962562233,1.0,0.2,3.0,0.6483040188152772,57.20760047038193,10.0,0,1,0,0.2648449295809509,86.84686022623202,0.0099007450310635,12.878394099155962,0.0,0.0,89.68686032923992,0,0.0,40.0,30.024356666666662,78.89820999999999,WILDFIRE
32,4.3578125,17.85,323.5709375,367.0,5,5,5.941089000082291,1.0,1.0,6.4,0.14406961212976,71.40174030324401,10.0,0,1,0,0.0,99.77970842305884,0.0,0.2202915769411648,0.0,0.0,53.640260616440834,0,0.0,33.0,29.3123703125,79.9942321875,WILDFIRE
5,5.174,8.13,336.048,349.92,2,2,1.5835826177592136,1.0,0.4,2.5,0.3870594240440112,54.67648560110028,10.0,0,1,0,0.0,39.56585233038786,0.0,47.22160342565778,13.212544243954358,0.0,113.0394467616611,0,0.0,654.0,23.102102,77.63809599999999,AGRICULTURAL
10,3.5180000000000007,4.66,311.938,324.26,5,5,0.5986641841713516,1.0,1.0,2.0,0.6255222390675738,74.63805597668936,60.0,0,0,0,3.3390262617261945,16.81889062151927,21.9697532239301,17.588673547684465,0.0,37.47431994257568,24.15382018474432,0,0.0,4.0,23.791744,86.35250099999999,INDUSTRIAL
14,3.868571428571428,8.89,319.75642857142856,345.01,4,5,1.930608576034574,0.8,1.0,2.8,0.3412260539253272,63.13065134813319,60.0,0,0,0,3.722680131679909,20.01683126655281,53.80807405757283,1.225217197594119,0.0,21.219771787827035,1.0307817365734868,2,826.0,0.0,23.67755571428572,86.08847857142858,INDUSTRIAL
2,0.81,0.84,300.61,301.57,1,1,0.386891810574449,1.0,0.2,2.0,0.721036776174921,57.02591940437303,40.0,1,0,0,95.11645751342787,2.2474691220514345,1.0742308358703994,0.4950372515531794,0.0,0.0049503725155317,111.39188258831526,0,0.0,1221.0,23.066935,75.84842499999999,AGRICULTURAL
2,0.845,0.87,297.825,298.25,2,4,0.066978701813001,0.5,0.1333333333333333,0.5,0.9372258305632613,42.994516611265226,50.0,0,0,1,0.0,0.0,70.0,10.0,5.0,15.0,0.0,1,100.0,13.0,52.0767,53.356260000000006,INDUSTRIAL
2,11.47,20.67,338.11,342.6,2,3,0.9415178074215966,0.6666666666666666,0.6,0.6666666666666666,0.5150609467383844,49.20985700179294,40.0,1,0,0,94.23281601940546,4.386030048761169,0.1633622930125492,0.962847454270934,0.2549441845498874,0.0,68.19184225205636,0,0.0,273.0,30.81752,74.853395,AGRICULTURAL
2,23.97,23.97,347.29,352.89,1,1,0.5139829698659669,1.0,0.2,2.0,0.6605094112046254,55.51273528011564,40.0,1,0,0,91.82445979059924,3.873666493403628,3.2523947427043884,0.4158312913046706,0.6286973094725378,0.0,44.07651440094403,0,0.0,291.0,31.0407,75.377925,AGRICULTURAL
4,10.54,11.4,349.995,351.72,1,1,0.95361258426138,1.0,0.2,4.0,0.5118722146121305,55.79680536530326,10.0,0,1,0,0.0,93.54718942600432,0.0,0.5816687705749858,5.868666617162941,0.0,66.25829378035172,0,0.0,694.0,24.1948625,74.41895500000001,AGRICULTURAL
49,7.33734693877551,40.62,328.24244897959187,355.09,2,2,5.759996370663738,1.0,0.4,24.5,0.1479290735036021,63.69822683759006,10.0,0,1,0,0.2970223509319076,96.36890175985742,0.0123759312888294,3.3216999579218336,0.0,0.0,48.549365489745625,0,0.0,25.0,29.24916836734694,79.9735593877551,WILDFIRE
6,6.565,12.58,339.07666666666665,367.0,1,1,1.7441657684213596,1.0,0.2,6.0,0.3644094724551832,56.11023681137958,40.0,1,0,0,99.77723323680108,0.1014826365684017,0.0272270488354248,0.0915818915373381,0.0,0.0024751862577658,74.74970387850365,0,0.0,394.0,23.66013333333333,77.978225,AGRICULTURAL
4,4.135,11.0,312.81499999999994,342.07,2,2,0.7852234246344075,1.0,0.4,2.0,0.5601539763600112,58.00384940900029,20.0,0,0,0,6.757258483700898,28.056236231776445,0.0,39.28863146951808,25.89787381500458,0.0,47.91028902523339,0,0.0,331.0,21.1165025,74.008585,AGRICULTURAL
2,6.425,8.68,345.025,350.11,1,1,0.4071823936291255,1.0,0.2,2.0,0.7106399316303259,56.76599829075815,30.0,0,0,0,0.3861290562114799,84.42365287987921,1.3514516967401795,13.769461151951685,0.0693052152174451,0.0,51.30823454411959,0,0.0,26.0,29.557725,79.231865,WILDFIRE
5,1.114,1.57,307.012,315.86,1,1,1.443300905006402,1.0,0.2,5.0,0.4092823761293453,55.23205940323363,10.0,0,1,0,0.6583995445657286,82.03262295487735,0.0767307739907428,17.22977154030841,0.0024751862577658,0.0,75.92717770796756,0,0.0,98.0,29.971524,78.553746,WILDFIRE
5,3.697999999999999,5.09,337.866,342.38,1,1,0.8476105976261132,1.0,0.2,5.0,0.5412395887341421,58.53098971835355,10.0,0,1,0,0.0,91.08437909952724,0.0,8.91562090047276,0.0,0.0,14.614349541413109,0,0.0,843.0,22.226984,78.23765999999999,AGRICULTURAL
13,3.1223076923076927,6.0,316.32769230769225,337.51,5,5,2.018691712878818,1.0,1.0,2.6,0.331269336227228,68.48173340568071,50.0,0,0,1,0.3960298012425435,6.772109601247493,90.7452785822133,0.0618796564441474,0.0,1.967773074923888,3.518860330166187,1,560.0,0.0,21.18821307692308,81.39006230769232,INDUSTRIAL
3,2.5966666666666667,3.37,336.7033333333333,341.81,1,1,0.4691356072928198,1.0,0.2,3.0,0.6806723593356387,58.016808983390966,40.0,1,0,0,90.55963961288089,5.178089651246257,3.24001881141556,1.0222519244573154,0.0,0.0,55.544579864126575,0,0.0,84.0,26.045546666666667,79.63865,AGRICULTURAL
7,1.3914285714285717,2.05,309.94714285714286,320.9,4,4,0.2789807663594964,1.0,0.1333333333333333,1.75,0.7818725865959735,66.76245173191947,50.0,0,0,1,0.0,0.0,70.0,10.0,5.0,15.0,0.0,1,100.0,17.0,51.87034428571428,52.98023285714286,INDUSTRIAL
328,2.704939024390244,24.57,313.62393292682924,367.0,79,90,1.4653789631932634,0.8777777777777778,1.0,3.644444444444445,0.4056171545751967,72.5580195163412,50.0,0,0,1,0.8811663077646593,15.239721789064628,77.87678522808842,0.3415757035716937,0.0,5.60382168758199,2.777482090640419,1,560.0,0.0,21.189930914634147,81.39767682926829,INDUSTRIAL
2,4.63,4.85,343.455,343.64,2,2,0.6291517295458029,1.0,0.4,1.0,0.6138163695034063,57.345409237585166,10.0,0,1,0,11.078933689760156,18.541620256924336,0.0148511175465953,68.95373876884236,0.5866191430905175,0.8192866513205119,28.868791873315907,0,0.0,585.0,22.6587,79.041575,AGRICULTURAL
4,3.285,7.27,326.57,345.18,2,2,0.93150751549583,1.0,0.4,2.0,0.5177303178876287,56.94325794719073,10.0,0,1,0,0.4034553600158412,97.39610405683028,0.0,1.5469914111036855,0.0,0.6336476819880696,49.19679957858785,0,0.0,41.0,29.1925925,80.0057175,WILDFIRE
9,2.525555555555556,5.98,320.21444444444444,340.2,4,4,0.2422710858915132,1.0,0.1333333333333333,2.25,0.8049772802063989,68.97454560412798,50.0,0,0,1,0.0,0.0,70.0,10.0,5.0,15.0,0.0,1,100.0,20.0,52.017253333333336,51.14945555555556,INDUSTRIAL
18,5.181111111111111,7.69,332.4061111111112,344.86,4,4,0.4423360652636269,1.0,0.1333333333333333,4.5,0.6933196944064642,74.61639388812928,50.0,0,0,1,0.0,0.0,70.0,10.0,5.0,15.0,0.0,1,100.0,0.0,51.812597777777775,52.54968777777778,INDUSTRIAL
65,3.1058461538461537,11.83,326.9787692307692,367.0,2,2,5.205591062795459,1.0,0.4,32.5,0.161145004542005,64.02862511355013,10.0,0,1,0,0.0,99.56189203237544,0.0,0.4381079676245637,0.0,0.0,35.53508683644276,0,0.0,17.0,29.168265846153847,79.86679384615385,WILDFIRE
4,2.58,4.98,322.4375,342.34,1,1,0.6218761668437548,1.0,0.2,4.0,0.616569883967187,58.41424709917968,10.0,0,1,0,1.801935595653573,70.87448330486869,0.0198014900621271,26.957253533328384,0.0,0.3465260760872256,71.94395826595412,0,0.0,121.0,29.8971525,78.77114750000001,WILDFIRE
2,2.325,3.07,333.145,335.37,2,33,0.4276954153327013,0.0606060606060606,0.4,0.0606060606060606,0.7004295098664067,41.835362212838085,40.0,1,0,0,87.00279696047127,1.6658003514764486,1.68312665528081,7.10625974604589,0.0,0.7029528972055148,6.104845528614515,1,63.0,4.0,22.29997,82.58411,INDUSTRIAL
3,0.68,0.96,301.05,301.37,2,3,0.0718822159504834,0.6666666666666666,0.1,1.0,0.9329383257966058,52.15876651593212,50.0,0,0,1,0.0,0.0,70.0,10.0,5.0,15.0,0.0,1,100.0,16.0,52.27891333333333,50.87423666666667,INDUSTRIAL
4,2.6625,4.5,312.85,327.19,2,2,1.5434055057423963,1.0,0.4,2.0,0.3931736397291903,53.82934099322976,40.0,1,0,0,92.56206529541348,2.7425063736046136,0.7128536422365783,3.2969480953441743,0.0,0.6361228682458354,67.92597274043868,0,0.0,237.0,22.5641325,77.7376125,AGRICULTURAL
5,11.812,25.64,346.688,367.0,2,2,1.6006547147719004,1.0,0.4,2.5,0.3845185577000784,54.61296394250195,10.0,0,1,0,0.3192990272518007,94.53231355659514,0.0173263038043612,5.131061112348704,0.0,0.0,36.764180139372975,0,0.0,94.0,29.3863,79.597578,WILDFIRE
2,1.41,1.41,308.92,319.04,1,1,0.4607905974237732,1.0,0.2,2.0,0.6845608136878646,56.11402034219661,30.0,0,0,0,0.7722581124229598,68.9289869062647,0.4108809187891389,29.88539887626544,0.0,0.0024751862577658,92.2040487700046,0,0.0,135.0,30.04026,78.92077499999999,WILDFIRE
2,0.915,1.03,306.45,308.44,1,1,0.3755844949201909,1.0,0.2,2.0,0.7269637042964913,57.17409260741229,10.0,0,1,0,38.33815994653597,58.048068117125815,0.5197891141308384,2.940521274225885,0.0049503725155317,0.0495037251553179,43.75258289432196,0,0.0,59.0,28.875770000000003,80.351615,WILDFIRE
2,3.185,4.26,334.485,337.83,2,33,0.4623946460524338,0.0606060606060606,0.4,0.0606060606060606,0.6838099433004524,41.17057955019992,30.0,0,0,0,35.848122571223485,4.532066037969358,3.00982648944333,48.95670899235167,1.5717432736813444,5.277097101556892,4.887985354744962,4,5430.0,11.0,22.45067,82.65853,INDUSTRIAL
2,1.95,1.95,312.095,315.05,1,1,0.5104564967406913,1.0,0.2,2.0,0.6620515070495776,55.55128767623945,30.0,0,0,0,0.8316625826093413,56.31296255043192,0.0,23.96722853394718,18.88814633301156,0.0,85.8215018856405,0,0.0,196.0,24.50362,79.432925,AGRICULTURAL
3,1.6666666666666667,1.93,339.5933333333333,343.14,1,1,0.2442651536082489,1.0,0.2,3.0,0.8036872181946881,68.14748872778753,40.0,1,0,0,62.73359570307666,25.04888492859088,6.499839112893245,2.7177545110269548,0.0,0.2351426944877602,1.68138469602224,1,560.0,3.0,21.169596666666667,81.41876333333333,INDUSTRIAL
2,1.155,1.23,310.94,310.96,1,1,0.2629330806949996,1.0,0.2,2.0,0.7918075908263437,58.7951897706586,10.0,0,1,0,3.5914952600183168,80.70592312071483,0.3415757035716937,15.361005915695156,0.0,0.0,66.09727842755147,0,0.0,199.0,29.71442,79.20390499999999,WILDFIRE
2,3.745,5.34,334.495,335.83,2,2,0.0336567233232672,1.0,0.0666666666666666,1.0,0.9674391676038648,67.8487833520773,50.0,0,0,1,0.0,0.0,70.0,10.0,5.0,15.0,0.0,1,100.0,23.0,53.227755,50.32486,INDUSTRIAL
2,0.54,0.58,296.70000000000005,296.74,1,1,0.1953322666582265,1.0,0.2,2.0,0.836587472699692,59.9146868174923,40.0,1,0,0,82.03757332739289,1.4009554218954976,2.571718521818767,10.40568302764783,0.0,0.1485111754659538,99.48736056757669,0,0.0,483.0,23.626315,79.810835,AGRICULTURAL
4,8.2375,12.49,334.93499999999995,342.8,1,1,0.8754886919362853,1.0,0.2,4.0,0.5331943638474212,56.32985909618553,10.0,0,1,0,2.4925125615702584,68.31761590059652,0.4950372515531794,26.96220390584391,0.0,1.613821440063365,73.54748459314038,0,0.0,87.0,29.896665,78.81733249999999,WILDFIRE
4,4.445,7.09,341.25750000000005,349.72,1,1,1.905369419308727,1.0,0.2,4.0,0.344190309622633,51.60475774056582,10.0,0,1,0,0.1955397143635058,94.65607286948344,0.0148511175465953,5.121160367317641,0.0123759312888294,0.0,61.86495385281288,0,0.0,72.0,29.84554,78.5374575,WILDFIRE
226,2.588716814159292,31.24,315.85783185840705,367.0,72,90,0.4104889005279251,0.8,1.0,2.511111111111111,0.7089740299450176,82.35896119780071,40.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5280073939958745,2,900.0,0.0,22.055565840707967,88.12360314159294,INDUSTRIAL
17,1.3205882352941176,1.99,307.9423529411765,320.84,3,5,3.807109237851516,0.6,1.0,3.4,0.2080252289933271,55.00063072483318,10.0,0,1,0,0.0,96.68077522833592,0.0,3.319224771664068,0.0,0.0,88.93894633303208,0,0.0,72.0,29.852236470588235,79.66638470588235,WILDFIRE
4,4.0575,6.0,336.90000000000003,340.98,3,24,0.3584019671932474,0.125,0.6,0.1666666666666666,0.7361591223739292,51.19636489495717,40.0,1,0,0,63.9934655082795,10.724982054899632,9.123536546125097,15.08626024108314,0.0173263038043612,0.3341501447983961,3.212764699944617,4,7770.0,5.0,22.4030275,82.65267499999999,INDUSTRIAL
2,5.585,7.12,346.125,347.04,2,29,0.5508526716895046,0.0689655172413793,0.4,0.0689655172413793,0.644806575282613,39.8612285285459,30.0,0,0,0,34.85062250934383,24.380584638994087,0.408405732531373,26.0488601767283,0.6757258483700899,9.660651964060296,5.905233980844345,4,5430.0,12.0,22.464985,82.67317,INDUSTRIAL
2,3.205,5.4,326.04,345.51,2,4,0.2491058052312716,0.5,0.8,0.5,0.8005726943322069,56.01431735830518,10.0,0,1,0,12.93284819682681,49.61015816440187,0.0123759312888294,34.75656543154872,2.683101903418232,0.0049503725155317,78.13021897948241,0,0.0,270.0,22.800905,76.493755,AGRICULTURAL
2,4.795,5.48,342.185,348.0,1,1,0.1973582741428344,1.0,0.2,2.0,0.8351719126974595,69.40687650789837,10.0,0,1,0,45.59293086804782,16.14811514566471,6.9899259919308925,30.449741343036063,0.7277047597831737,0.0915818915373381,3.2795064163405065,4,7770.0,14.0,22.41435,82.71403000000001,INDUSTRIAL
2,4.165,4.51,343.35,343.75,1,1,0.2664214679282352,1.0,0.2,2.0,0.7896265384982145,58.740663462455366,40.0,1,0,0,97.8292616519393,0.863840003960298,1.0445286007772083,0.2574193708076533,0.0,0.0049503725155317,42.97999154834404,0,0.0,72.0,31.41079,74.69474500000001,AGRICULTURAL
6,1.5016666666666667,2.31,309.7166666666667,332.03,3,3,0.2332915624224031,1.0,0.1,2.0,0.8108382725296709,68.21676545059341,50.0,0,0,1,0.0,0.0,70.0,10.0,5.0,15.0,0.0,1,100.0,2.0,53.03716500000001,52.41228,INDUSTRIAL
2,2.085,2.14,318.81,331.08,2,2,0.0534524047909079,1.0,0.4,1.0,0.9492597818868548,65.73149454717138,10.0,0,1,0,11.556644637508972,69.77302542016287,0.9257196604044454,17.744610281923716,0.0,0.0,53.858939749455416,0,0.0,80.0,29.54456,79.468985,WILDFIRE
5,2.224,4.48,325.922,347.28,2,3,2.2692157386475382,0.6666666666666666,0.6,1.6666666666666667,0.3058837592693396,45.98042731506682,10.0,0,1,0,1.6658003514764486,73.68877007994851,1.0247271107150813,23.541496497611444,0.0,0.0792059602485087,59.28601537262967,0,0.0,59.0,29.580582,79.66554199999999,WILDFIRE
2,3.665,4.24,337.025,343.45,1,1,0.2936181470141543,1.0,0.2,2.0,0.7730256430834209,58.32564107708552,40.0,1,0,0,98.054503601396,0.4925620652954134,0.9999752481374224,0.4356327813667978,0.0,0.0173263038043612,29.514068010804337,0,0.0,188.0,31.446285000000003,74.84413,AGRICULTURAL
16,0.814375,1.47,302.718125,310.83,15,80,0.1390370203325742,0.1875,1.0,0.2,0.8779345904912043,70.74238361964817,50.0,0,0,1,14.74963491002698,21.94005098883691,52.23385559763373,9.180465830053713,0.0,1.68312665528081,7.380792814101335,1,560.0,1.0,21.240005625,81.38548374999999,INDUSTRIAL
2,1.42,1.72,332.96500000000003,333.01,1,1,0.0611681295283109,1.0,0.2,2.0,0.9423577397151004,62.55894349287752,10.0,0,1,0,27.588426029058688,69.50075493180861,2.7425063736046136,0.1039578228261676,0.0,0.0643548427019133,26.58714792185972,0,0.0,82.0,29.252830000000003,79.35612,WILDFIRE
4,0.6075,0.73,298.4775,302.2,3,3,0.2007538782490693,1.0,0.1,1.3333333333333333,0.8328101354610594,66.32286937588785,50.0,0,0,1,0.0,0.0,70.0,10.0,5.0,15.0,0.0,1,100.0,4.0,53.5400075,52.77308,INDUSTRIAL
7,1.8414285714285712,2.61,308.9114285714286,310.98,2,3,1.603787409852523,0.6666666666666666,0.6,2.333333333333333,0.3840559318383982,49.268064962626624,10.0,0,1,0,0.0346526076087225,99.54456572857109,0.0,0.3960298012425435,0.0247518625776589,0.0,60.05143633793161,0,0.0,733.0,21.844797142857143,80.31552714285715,AGRICULTURAL
5,2.75,10.6,311.51800000000003,343.55,1,1,2.4586363228420027,1.0,0.2,5.0,0.2891312953014638,52.2282823825366,40.0,1,0,0,86.16865919160416,9.143338036187224,4.611271998217866,0.022276676319893,0.0074255587732976,0.0173263038043612,40.7357631798546,0,0.0,1.0,28.915858,79.905524,WILDFIRE
5,1.0719999999999998,2.54,312.262,332.67,3,4,0.3560089788176231,0.75,0.8,1.25,0.7374582437292957,63.4364560932324,60.0,0,0,0,0.5643424667706245,21.53907081507884,0.2970223509319076,7.220118313903121,0.0099007450310635,69.93143734065988,4.171121111338901,4,10715.7,1.0,24.132984,82.732726,INDUSTRIAL
3,1.25,1.27,312.74666666666667,325.71,2,2,0.8960979340090998,1.0,0.4,1.5,0.5273989186231564,56.18497296557892,40.0,1,0,0,75.31001707878518,8.722556372367022,6.135986733001658,8.841365312739784,0.9900745031063588,0.0,64.31601184139355,0,0.0,746.0,22.593923333333333,77.83762,AGRICULTURAL
5,2.076,3.95,313.132,334.29,2,2,1.3740512392717517,1.0,0.4,2.5,0.4212209001465164,55.53052250366292,10.0,0,1,0,0.0,95.7822826167669,0.0,4.217717383233088,0.0,0.0,86.48963909854974,0,0.0,204.0,29.832752000000006,79.64496,WILDFIRE
147,4.010816326530612,14.16,321.3532653061224,367.0,5,5,3.454084018624306,1.0,1.0,29.4,0.2245130526991858,80.61282631747964,60.0,0,0,0,0.670775475854558,10.482413801638574,8.497314422910323,14.472414049157198,0.0,61.81530160144551,20.15097472534418,0,0.0,0.0,23.77015585034014,86.39475142857144,INDUSTRIAL
2,49.43,55.66,355.615,367.0,1,1,0.436548072034255,1.0,0.2,2.0,0.6961131475286645,56.40282868821661,40.0,1,0,0,91.13388282468256,7.244870176480781,0.0247518625776589,1.0965075121902923,0.4628598302022227,0.0346526076087225,74.00758274697206,0,0.0,129.0,30.4329,74.41931,AGRICULTURAL
6,1.2583333333333333,2.23,300.4066666666667,303.08,3,3,0.3668989304319992,1.0,0.1,2.0,0.7315829852057583,66.63165970411517,50.0,0,0,1,0.0,0.0,70.0,10.0,5.0,15.0,0.0,1,100.0,6.0,53.07504166666666,49.88912833333333,INDUSTRIAL
2,2.705,2.79,334.57,335.24,1,1,0.2778345193338647,1.0,0.2,2.0,0.7825739443330268,58.56434860832567,40.0,1,0,0,97.03225167693869,1.245018687656246,1.0470037870349744,0.6559243583079627,0.0,0.0198014900621271,13.789255317639132,0,0.0,135.0,25.634635,78.787705,AGRICULTURAL
2,1.035,1.29,305.385,307.97,1,1,0.4178634378313925,1.0,0.2,2.0,0.7052865412267698,56.632163530669246,30.0,0,0,0,1.8068859681691047,71.12942748941859,0.4257320363357342,26.637954506076586,0.0,0.0,90.4033690467943,0,0.0,117.0,29.833995,79.8158,WILDFIRE
2,0.7849999999999999,0.88,300.115,300.58,2,2,0.7091736895283703,1.0,0.4,1.0,0.5850780445116378,56.62695111279095,10.0,0,1,0,0.0049503725155317,80.87918615875844,0.0,19.113388282468257,0.0,0.0024751862577658,100.67972483679368,0,0.0,208.0,29.965485,79.447105,WILDFIRE
11,9.201818181818185,45.51,340.8118181818182,367.0,1,1,1.8973842576179336,1.0,0.2,11.0,0.3451388946325482,63.62847236581371,10.0,0,1,0,0.5989950743793471,99.39852973936289,0.0,0.0,0.0024751862577658,0.0,10.639938221791596,0,0.0,0.0,29.12053727272727,79.60861454545453,WILDFIRE
12,2.7383333333333333,8.21,313.365,337.11,5,5,0.6852628575339355,1.0,1.0,2.4,0.5933792437954228,74.63448109488557,60.0,0,0,0,18.52429395311997,16.57879755451598,3.779609415608524,17.630751714066484,0.0,32.21949951733868,4.160656659825147,2,4200.0,0.0,21.07511833333333,85.0425475,INDUSTRIAL
3,18.90333333333333,21.78,347.49666666666667,349.24,1,1,1.42973690100054,1.0,0.2,3.0,0.4115671946160963,51.2891798654024,40.0,1,0,0,92.567015667929,1.1064082572213558,3.6409989851736335,2.2796465434023907,0.0,0.2301923219722284,98.42300989442364,0,0.0,631.0,22.94791333333333,75.78150666666666,AGRICULTURAL
38,1.3010526315789472,3.57,305.38473684210527,332.55,25,55,0.2208642070066022,0.4545454545454545,1.0,0.6909090909090909,0.8190919139581198,76.40004019468843,60.0,0,0,0,10.435385262741022,3.801886091928418,3.212791762580134,28.271577436202072,0.0074255587732976,50.62250934382813,6.14822265077296,4,7030.0,1.0,22.31499105263158,82.73825631578947,INDUSTRIAL
16,3.5962500000000004,8.8,322.5225,345.51,4,5,2.409929979967767,0.8,1.0,3.2,0.2932611537112714,62.73152884278179,50.0,0,0,1,0.5890943293482834,30.523996930769044,66.72607113685305,0.1311848716615925,0.0,1.7425311254671914,2.063164118479245,1,370.0,0.0,22.211208125,84.86352687499999,INDUSTRIAL
2,1.03,1.42,309.15,314.63,2,2,0.0687081826767044,1.0,0.4,1.0,0.9357091264103388,65.39272816025847,40.0,1,0,0,80.51780896512463,6.772109601247493,4.653350164599886,7.113685304819188,0.0,0.7326551322987054,56.95824979155893,0,0.0,1010.0,22.994405,78.17672,AGRICULTURAL
2,0.5,0.5,298.36,299.42,1,1,0.3721343031242846,1.0,0.2,2.0,0.7287916333867958,57.21979083466989,40.0,1,0,0,91.36902551917032,5.962723694958045,2.43063290512611,0.2301923219722284,0.0,0.0074255587732976,65.77302664754802,0,0.0,1053.0,24.051070000000003,77.209515,AGRICULTURAL
3,4.41,6.62,339.6266666666666,341.76,1,1,1.320711192591905,1.0,0.2,3.0,0.4309023902638836,51.77255975659709,10.0,0,1,0,13.83876636716913,77.75302591520011,0.0371277938664884,6.150837850548254,1.7771837330759142,0.4430583401400955,11.164968290619614,0,0.0,888.0,22.76715,78.90263666666667,AGRICULTURAL
