latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30.44567,75.14887,332.7,0.34,0.56,2025-11-06,0724,N21,VIIRS,n,2.0NRT,304.54,3.17,D
30.45397,75.16106,331.79,0.34,0.56,2025-11-06,0724,N21,VIIRS,n,2.0NRT,301.84,3.49,D
30.60607,75.78,330.28,0.62,0.54,2025-11-06,0724,N21,VIIRS,n,2.0NRT,304.46,8.05,D
15.02639,75.76199,329.35,0.57,0.69,2025-11-06,0900,N21,VIIRS,n,2.0NRT,293.99,5.13,D
21.10466,72.64709,346.62,0.41,0.61,2025-11-06,0902,N21,VIIRS,n,2.0NRT,302.25,11.59,D
21.83905,76.18797,337.27,0.72,0.76,2025-11-06,0902,N21,VIIRS,n,2.0NRT,302.64,9.42,D
19.16619,73.00398,347.13,0.41,0.61,2025-11-06,0902,N21,VIIRS,n,2.0NRT,295.61,5.15,D
22.96813,72.45779,353.76,0.42,0.61,2025-11-06,0902,N21,VIIRS,n,2.0NRT,302.56,8.94,D
23.33099,69.4666,337.78,0.55,0.51,2025-11-06,0902,N21,VIIRS,n,2.0NRT,308.1,4.44,D
21.83852,76.18097,334.25,0.72,0.76,2025-11-06,0902,N21,VIIRS,n,2.0NRT,302.95,9.42,D
21.10356,72.64708,343.24,0.41,0.61,2025-11-06,0902,N21,VIIRS,n,2.0NRT,301.32,7.54,D
21.83871,76.18636,350.12,0.72,0.76,2025-11-06,0902,N21,VIIRS,n,2.0NRT,303.47,17.96,D
29.44317,73.80172,339.65,0.6,0.7,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.59,8.71,D
29.50187,74.58751,346.1,0.67,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.27,16.91,D
29.51409,74.55913,355.21,0.67,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.17,12.54,D
29.52084,74.5587,344.73,0.67,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.65,6.56,D
29.48372,73.82979,331.63,0.6,0.71,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.05,5.31,D
29.5167,74.56181,352.18,0.67,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,302.76,12.39,D
29.51641,74.55495,339.73,0.67,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.84,12.39,D
29.48398,73.83162,334.34,0.6,0.71,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.67,4.16,D
29.801,75.72794,342.28,0.79,0.78,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.01,19.87,D
29.79583,75.59872,331.07,0.77,0.78,2025-11-06,0904,N21,VIIRS,n,2.0NRT,298.81,5.2,D
29.80375,75.72791,346.06,0.79,0.78,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.59,13.28,D
29.91562,75.54747,332.09,0.77,0.77,2025-11-06,0904,N21,VIIRS,n,2.0NRT,298.75,9.1,D
29.91617,75.00879,350.58,0.71,0.75,2025-11-06,0904,N21,VIIRS,n,2.0NRT,302.12,11.37,D
29.89675,73.60828,344.02,0.59,0.7,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.28,5.92,D
29.89785,73.60697,345.95,0.59,0.7,2025-11-06,0904,N21,VIIRS,n,2.0NRT,302.29,7.76,D
29.99127,74.48883,367,0.67,0.73,2025-11-06,0904,N21,VIIRS,h,2.0NRT,308.78,41.87,D
30.03168,75.30547,338.52,0.75,0.77,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.01,6.31,D
30.0078,74.40538,333.67,0.66,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,298.97,5.42,D
30.19478,75.24537,341.43,0.74,0.76,2025-11-06,0904,N21,VIIRS,n,2.0NRT,302.33,7.53,D
30.29045,75.53188,367,0.77,0.78,2025-11-06,0904,N21,VIIRS,h,2.0NRT,302.08,26.73,D
30.25733,74.56418,337.29,0.68,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.07,6.76,D
30.2689,74.37614,339.51,0.66,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,299.72,13.07,D
30.28682,75.53157,367,0.77,0.78,2025-11-06,0904,N21,VIIRS,h,2.0NRT,303.63,25.67,D
30.25926,74.56261,351.49,0.68,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,302.69,12.06,D
30.2719,74.37425,351.9,0.66,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.04,11.3,D
30.31538,74.60144,346.82,0.68,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.19,12.96,D
30.31509,74.59438,344.04,0.68,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,299.49,12.96,D
30.37116,74.33381,342.37,0.66,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.2,11.57,D
30.39546,74.71095,347.05,0.69,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,302.78,10.88,D
30.39514,74.70376,335.14,0.69,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.46,10.88,D
30.39481,74.69659,339.08,0.69,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.84,11.94,D
30.37964,74.23154,331.33,0.65,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,298.12,4.17,D
30.40751,74.67435,335.04,0.69,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,299.55,10.52,D
30.36757,74.3331,349.23,0.66,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.25,11.67,D
30.39644,74.71026,346.08,0.69,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,302.97,10.58,D
30.37667,74.23067,331.69,0.65,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,298.03,3.65,D
30.41816,74.73785,348.05,0.69,0.75,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.97,23.84,D
30.44729,74.61411,335.25,0.68,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,299.82,5.1,D
30.47647,74.81458,335.38,0.7,0.75,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.27,5.03,D
30.50378,74.65369,367,0.69,0.74,2025-11-06,0904,N21,VIIRS,h,2.0NRT,302.73,26.72,D
30.51091,74.81262,353.17,0.7,0.75,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.65,12.04,D
30.5028,74.63225,350.43,0.68,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.1,14.98,D
30.50963,74.63188,334.36,0.68,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.42,14.98,D
30.50536,74.65627,367,0.69,0.74,2025-11-06,0904,N21,VIIRS,h,2.0NRT,300.66,21.61,D
30.50451,74.6348,367,0.69,0.74,2025-11-06,0904,N21,VIIRS,h,2.0NRT,304.6,26.39,D
30.51159,74.81557,336.92,0.7,0.75,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.11,8.23,D
30.50508,74.64912,330.21,0.69,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,297.98,24.94,D
30.54957,74.26277,346.44,0.65,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.73,8.58,D
30.61341,75.46253,340.04,0.77,0.77,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.2,7.55,D
30.55288,74.26175,341.86,0.65,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.34,9.95,D
30.60984,75.46301,337.63,0.77,0.77,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.94,6.57,D
30.61491,74.45791,331.42,0.67,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,299.06,5.94,D
30.60354,74.1907,341.73,0.65,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,298.51,7.85,D
30.64289,74.47725,352.03,0.67,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,302.98,12.31,D
30.71155,74.98138,340.87,0.72,0.76,2025-11-06,0904,N21,VIIRS,n,2.0NRT,298.99,10.27,D
30.74356,75.09377,350.42,0.73,0.76,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.98,15.28,D
30.80419,74.38912,346.58,0.67,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.7,9.28,D
30.80015,74.39168,346.88,0.67,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,302.78,9.41,D
30.8818,75.07445,346.9,0.73,0.76,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.4,11.67,D
30.88361,74.59916,337.32,0.69,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,299.35,7.04,D
30.88498,74.59808,340.29,0.69,0.74,2025-11-06,0904,N21,VIIRS,n,2.0NRT,298.96,7.77,D
30.99558,74.78878,335.48,0.71,0.75,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.31,10.17,D
31.11899,74.9498,340.82,0.72,0.76,2025-11-06,0904,N21,VIIRS,n,2.0NRT,297.49,9.45,D
31.17947,74.88592,348.24,0.72,0.75,2025-11-06,0904,N21,VIIRS,n,2.0NRT,299.71,10.36,D
31.35628,74.96703,351.55,0.73,0.76,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.92,12.58,D
31.35512,74.96613,351.17,0.73,0.76,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.45,12.03,D
31.3704,74.80614,352.55,0.71,0.75,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.23,11.27,D
31.36849,74.75398,341.47,0.71,0.75,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.96,6.14,D
25.20273,76.18902,329.82,0.77,0.78,2025-11-06,0904,N21,VIIRS,n,2.0NRT,298.16,6.4,D
24.91565,71.51324,338.74,0.39,0.59,2025-11-06,0904,N21,VIIRS,n,2.0NRT,305.88,2.94,D
24.91202,71.51379,341.75,0.39,0.59,2025-11-06,0904,N21,VIIRS,n,2.0NRT,305.29,3.1,D
29.18249,73.48752,367,0.57,0.69,2025-11-06,0904,N21,VIIRS,h,2.0NRT,302.76,20.88,D
29.18512,73.48766,367,0.57,0.69,2025-11-06,0904,N21,VIIRS,h,2.0NRT,304.3,15.3,D
29.19988,73.18225,336.81,0.54,0.68,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.21,9.42,D
29.24652,73.12267,337.51,0.54,0.68,2025-11-06,0904,N21,VIIRS,n,2.0NRT,302,4.74,D
29.24473,73.12056,354.02,0.54,0.68,2025-11-06,0904,N21,VIIRS,n,2.0NRT,302.28,7.62,D
29.32267,74.28384,334.27,0.64,0.72,2025-11-06,0904,N21,VIIRS,n,2.0NRT,299.19,13.14,D
29.333,74.36247,343.29,0.65,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.77,7.09,D
29.30486,73.6551,351.49,0.58,0.7,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.04,15.32,D
29.34894,74.27531,367,0.64,0.72,2025-11-06,0904,N21,VIIRS,h,2.0NRT,300.17,24.74,D
29.34863,74.26881,352.18,0.64,0.72,2025-11-06,0904,N21,VIIRS,n,2.0NRT,303.21,24.74,D
29.39781,73.93753,337,0.61,0.71,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.17,3.83,D
29.44222,74.40196,336.6,0.65,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.26,5.59,D
29.3252,74.28508,344.29,0.64,0.72,2025-11-06,0904,N21,VIIRS,n,2.0NRT,301.25,8.8,D
29.336,74.36371,338.51,0.65,0.73,2025-11-06,0904,N21,VIIRS,n,2.0NRT,300.9,9.36,D
29.3036,73.65717,367,0.58,0.7,2025-11-06,0904,N21,VIIRS,h,2.0NRT,301.56,13.2,D
32.5168,74.71871,330.26,0.72,0.75,2025-11-06,0906,N21,VIIRS,n,2.0NRT,296.57,6.01,D
31.2328,74.95525,295.69,0.68,0.74,2025-11-06,1949,N21,VIIRS,n,2.0NRT,282.55,1.16,N
27.60568,95.40096,311.78,0.44,0.46,2025-11-06,1949,N21,VIIRS,n,2.0NRT,289.51,1.3,N
27.46206,95.47749,301.14,0.45,0.47,2025-11-06,1949,N21,VIIRS,n,2.0NRT,287.57,0.87,N
27.46896,95.42315,303.15,0.45,0.47,2025-11-06,1949,N21,VIIRS,n,2.0NRT,289.18,1.46,N
27.22065,95.34647,304.29,0.45,0.47,2025-11-06,1949,N21,VIIRS,n,2.0NRT,289.54,0.6,N
29.55602,76.37981,299,0.54,0.68,2025-11-06,1949,N21,VIIRS,n,2.0NRT,284.98,2.05,N
28.77744,76.79615,296.08,0.5,0.66,2025-11-06,1949,N21,VIIRS,n,2.0NRT,285.71,0.72,N
29.21678,76.76119,295.51,0.5,0.66,2025-11-06,1949,N21,VIIRS,n,2.0NRT,283.66,0.6,N
29.5352,76.63392,295,0.52,0.67,2025-11-06,1949,N21,VIIRS,n,2.0NRT,284.28,1.1,N
29.55672,76.38182,305.85,0.53,0.67,2025-11-06,1949,N21,VIIRS,n,2.0NRT,284.74,1.31,N
21.75722,83.84018,306.45,0.47,0.39,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.48,1.13,N
21.75889,83.84247,310.18,0.47,0.39,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.09,2.24,N
21.75836,83.81966,314.85,0.47,0.4,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.12,2.02,N
21.73624,83.97932,304.31,0.46,0.39,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.08,1.27,N
21.73603,83.84816,302.28,0.47,0.39,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.25,1.49,N
21.73242,83.84761,318.42,0.47,0.39,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.13,1.49,N
21.6801,84.0423,308.59,0.46,0.39,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.95,1.52,N
21.67713,84.03738,318.11,0.46,0.39,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.39,3.56,N
21.67297,84.0412,307.34,0.46,0.39,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.59,1.35,N
21.67241,82.08176,317.53,0.38,0.43,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.08,2.29,N
21.78948,80.01792,302.78,0.52,0.5,2025-11-06,1951,N21,VIIRS,n,2.0NRT,290.95,0.73,N
21.00072,86.028,307.12,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.68,1.38,N
20.99634,86.01196,303.95,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.71,1.07,N
20.99578,86.01569,313.79,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.52,1.01,N
22.26519,75.13078,303.22,0.54,0.68,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.58,2.33,N
20.97368,86.00429,317.04,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.36,1.84,N
20.97036,86.00372,315.33,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.05,2.73,N
20.96363,86.04846,308.12,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.6,1.69,N
20.96592,86.01063,316.59,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.1,1.66,N
20.96536,86.01435,306.1,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.21,1.66,N
20.96316,86.00634,330.35,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.68,3.53,N
20.94981,86.04993,328.98,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.67,1.95,N
22.3667,73.10921,307.12,0.74,0.76,2025-11-06,1951,N21,VIIRS,n,2.0NRT,291.17,3.55,N
20.95037,86.04622,303.8,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.65,1.95,N
20.9415,86.05995,306.44,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.92,1.29,N
21.07856,85.03348,330.1,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,297.11,3.36,N
21.078,85.03743,320.79,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,298.68,3.36,N
21.07743,85.04138,306.8,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.17,2.1,N
21.48647,81.77,310.51,0.4,0.44,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.25,1.23,N
21.48552,81.77043,309.14,0.4,0.44,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.11,1.38,N
21.45697,81.80134,306.69,0.4,0.44,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.16,0.73,N
20.97798,85.17059,308.6,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.78,2.05,N
20.97006,85.17731,337.81,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,297.76,5.68,N
20.96781,85.16895,320.06,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.96,2.32,N
20.96724,85.17286,309.39,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.09,2.32,N
20.96668,85.15278,322,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.01,2.53,N
20.96385,85.17233,329.42,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.79,2.09,N
20.96159,85.1879,327.67,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.87,3.24,N
20.96442,85.16841,306.32,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.42,2.09,N
20.96272,85.18012,313.22,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.2,3.75,N
20.96215,85.18401,318.48,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.63,3.24,N
20.96103,85.19176,309.8,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.8,1.56,N
20.95819,85.11541,311.72,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.6,1.25,N
20.95585,85.0105,304.05,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.61,1.43,N
21.38932,81.6478,304.22,0.4,0.44,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.26,1.08,N
21.3764,81.68217,315.38,0.4,0.44,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.42,3.18,N
21.37719,81.64305,305.99,0.4,0.44,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.92,2.06,N
21.37185,81.68547,304.92,0.4,0.44,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.27,1.22,N
21.3647,81.6767,309.11,0.4,0.44,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.88,1.91,N
21.36374,81.68439,304.9,0.4,0.44,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.61,1.43,N
21.34538,81.66613,314.93,0.4,0.44,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.89,2.18,N
20.88978,84.98074,317.1,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.23,1.63,N
20.88638,84.98019,312.87,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.78,1.63,N
20.88581,84.98414,311.25,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.19,1.63,N
20.87388,84.99432,337.55,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.55,17.83,N
20.86763,84.98932,313.74,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.76,2.22,N
20.86367,84.99265,307.02,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.38,1.57,N
20.8631,84.99657,304.17,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.03,1.57,N
21.30914,81.59039,306.82,0.41,0.45,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.92,1.6,N
21.29864,81.6087,302.87,0.4,0.45,2025-11-06,1951,N21,VIIRS,n,2.0NRT,291.79,1.4,N
20.80852,85.25507,318.22,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.78,2.76,N
20.80458,85.25838,321.03,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.04,2.76,N
20.79783,85.25729,320.51,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.93,1.9,N
20.79358,85.25258,329.66,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,297.27,8.13,N
20.78907,85.25973,305.57,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.64,2.77,N
20.78513,85.26303,331.52,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.72,2.77,N
20.77375,85.34009,305.64,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.76,0.91,N
20.7592,85.29832,323.27,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.24,2.27,N
20.76035,85.29058,307.62,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.1,1.03,N
20.75978,85.29445,309.29,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.88,2.27,N
21.19303,81.39171,308.3,0.42,0.45,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.46,2.05,N
21.18891,81.39115,317.99,0.42,0.45,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.29,2.05,N
20.53234,85.90816,311.28,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.55,1.16,N
20.51533,85.7254,306.65,0.39,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.52,1.05,N
21.2352,79.63161,310.17,0.54,0.51,2025-11-06,1951,N21,VIIRS,n,2.0NRT,291.34,2.39,N
21.56614,72.91624,308.3,0.75,0.77,2025-11-06,1951,N21,VIIRS,n,2.0NRT,289.66,2.3,N
20.72364,77.37733,300.38,0.37,0.58,2025-11-06,1951,N21,VIIRS,n,2.0NRT,288.72,0.75,N
21.11181,72.635,306.48,0.77,0.77,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.53,1.72,N
21.1047,72.63445,328.18,0.77,0.77,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.39,6.76,N
21.10419,72.64184,311.37,0.77,0.77,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.95,8.35,N
21.10709,72.64241,312.18,0.77,0.77,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.25,6.15,N
21.10054,72.63453,327.74,0.77,0.77,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.06,5.92,N
20.31152,76.26613,298.07,0.44,0.62,2025-11-06,1951,N21,VIIRS,n,2.0NRT,287.19,0.63,N
19.96326,79.3341,309.72,0.54,0.51,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.22,1.82,N
19.10157,82.16929,307.45,0.53,0.42,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.15,2.07,N
19.09775,82.16875,304.95,0.53,0.42,2025-11-06,1951,N21,VIIRS,n,2.0NRT,289.54,2.07,N
19.93909,73.71182,316.07,0.64,0.72,2025-11-06,1951,N21,VIIRS,n,2.0NRT,288.99,3.44,N
26.64378,79.47869,345.07,0.32,0.55,2025-11-06,1951,N21,VIIRS,n,2.0NRT,286.74,3.74,N
26.64409,79.47549,295.61,0.32,0.55,2025-11-06,1951,N21,VIIRS,n,2.0NRT,284.9,1.49,N
25.59542,86.62154,307.17,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.64,0.84,N
25.43703,86.06982,310.82,0.41,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.41,0.72,N
25.03468,87.36961,324.4,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.22,2.41,N
25.03411,87.37339,311.44,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.95,0.96,N
25.03353,87.37719,304.18,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.47,0.96,N
24.93004,84.14825,302.14,0.49,0.4,2025-11-06,1951,N21,VIIRS,n,2.0NRT,291.47,0.86,N
23.9372,88.42113,304.19,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.19,0.56,N
24.11481,86.85765,302.87,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.84,0.8,N
24.11424,86.86146,313.13,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.4,1.36,N
24.13436,86.35643,302.78,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,291.06,0.71,N
23.69413,87.12116,311.14,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.44,1.49,N
23.69356,87.12492,306.79,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.22,1.49,N
23.69482,87.09431,307.87,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.33,1,N
23.69311,87.10557,306.85,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.86,2.04,N
23.69197,87.11308,305.89,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.77,1.82,N
23.80531,86.32901,331.49,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,299.95,2.4,N
23.68754,87.11998,325.34,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.23,1.97,N
23.7974,86.38314,304.35,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.83,0.67,N
23.69096,87.09747,305.19,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.81,1.16,N
23.69039,87.10123,306.9,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.34,1.16,N
23.68697,87.12373,305.99,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,293.83,1.97,N
23.79859,86.35162,329.26,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.32,2.87,N
23.80197,86.32844,314.52,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,298.36,2.4,N
23.8014,86.33231,310.9,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.08,2.4,N
23.68254,87.13064,310.01,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,294.86,1.6,N
23.79525,86.35104,334.89,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,299.94,7.44,N
23.78285,86.39333,308.39,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.34,2.4,N
23.78008,86.38889,331.02,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,298.61,2.4,N
23.77951,86.39275,323.72,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,297.86,2.4,N
23.66394,87.15878,322.31,0.39,0.36,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.09,2.78,N
23.78238,86.37345,309.34,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.24,1.11,N
23.77675,86.38832,328.36,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,298.05,4.94,N
23.77904,86.37288,311.89,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,296.48,1.39,N
23.77914,86.34912,305.8,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,292.86,0.99,N
23.77685,86.36458,310.26,0.4,0.37,2025-11-06,1951,N21,VIIRS,n,2.0NRT,295.87,1.43,N
