latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.57811,78.01309,311.57,0.5,0.41,2024-05-05,2052,N20,VIIRS,n,2,275.49,1.49,N,0
31.82596,76.66822,316.16,0.44,0.38,2024-05-05,2052,N20,VIIRS,n,2,292.75,1.8,N,0
31.82248,76.6674,322.06,0.44,0.38,2024-05-05,2052,N20,VIIRS,n,2,293.65,1.8,N,0
31.6451,76.49622,300.43,0.44,0.38,2024-05-05,2052,N20,VIIRS,n,2,290.02,0.57,N,0
31.61362,76.29182,304.97,0.43,0.38,2024-05-05,2052,N20,VIIRS,n,2,294.74,1.07,N,0
31.60868,76.28792,314.61,0.43,0.38,2024-05-05,2052,N20,VIIRS,n,2,295.62,1.4,N,0
31.60522,76.28719,312.67,0.43,0.38,2024-05-05,2052,N20,VIIRS,n,2,295.15,1.4,N,0
31.47398,76.8943,307.78,0.45,0.39,2024-05-05,2052,N20,VIIRS,n,2,289.66,0.98,N,0
31.51514,76.34884,304.76,0.43,0.38,2024-05-05,2052,N20,VIIRS,n,2,294.33,0.83,N,0
31.50978,76.33865,312.06,0.43,0.38,2024-05-05,2052,N20,VIIRS,n,2,295.06,1.53,N,0
31.62182,75.56647,309.86,0.41,0.37,2024-05-05,2052,N20,VIIRS,n,2,290.9,1.4,N,0
31.3804,76.8474,311.72,0.45,0.39,2024-05-05,2052,N20,VIIRS,n,2,292.77,1.36,N,0
31.37689,76.84647,343.76,0.45,0.39,2024-05-05,2052,N20,VIIRS,n,2,294.57,6.11,N,0
31.37605,76.85105,317.96,0.45,0.39,2024-05-05,2052,N20,VIIRS,n,2,292.64,2.31,N,0
31.37253,76.8502,322.6,0.45,0.39,2024-05-05,2052,N20,VIIRS,n,2,292.13,2.31,N,0
31.72223,74.80976,303.28,0.39,0.36,2024-05-05,2052,N20,VIIRS,n,2,291.92,0.5,N,0
31.5692,75.60715,308.72,0.41,0.37,2024-05-05,2052,N20,VIIRS,n,2,291.5,1.19,N,0
31.55785,75.55136,307.32,0.41,0.37,2024-05-05,2052,N20,VIIRS,n,2,291.91,3.18,N,0
31.55448,75.55057,341.65,0.41,0.37,2024-05-05,2052,N20,VIIRS,n,2,295.88,3.18,N,0
31.26022,76.92445,302.78,0.46,0.39,2024-05-05,2052,N20,VIIRS,n,2,291.5,0.5,N,2
31.31583,76.4985,309.51,0.44,0.38,2024-05-05,2052,N20,VIIRS,n,2,297.04,2.09,N,0
31.30806,76.50136,311.05,0.44,0.38,2024-05-05,2052,N20,VIIRS,n,2,297.22,2,N,0
31.17126,76.83229,302.74,0.45,0.39,2024-05-05,2052,N20,VIIRS,n,2,292.54,0.43,N,0
30.78168,78.40873,296.22,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,286.13,0.71,N,0
30.77483,78.4029,301.44,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,287.83,1.17,N,0
31.0803,76.80621,303.47,0.45,0.39,2024-05-05,2052,N20,VIIRS,n,2,292.74,0.77,N,0
31.08069,76.80835,306.16,0.45,0.39,2024-05-05,2052,N20,VIIRS,n,2,293.52,0.8,N,0
30.77318,78.40119,303.29,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,288.1,1.1,N,0
30.70127,78.27991,312.45,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,290.11,2.54,N,0
30.70004,78.28606,301.29,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,289.43,0.9,N,0
30.51459,79.15382,301.16,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,287.09,0.63,N,0
30.76309,77.72195,307.22,0.5,0.41,2024-05-05,2052,N20,VIIRS,n,2,288.97,1.21,N,0
30.59718,78.49288,305.35,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,287.97,1.6,N,0
30.58085,78.53445,312.56,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,287.64,1.67,N,0
30.72844,77.72125,312.2,0.5,0.41,2024-05-05,2052,N20,VIIRS,n,2,292.54,1.96,N,0
30.39607,79.38278,301.53,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,286.82,0.73,N,0
30.3895,79.39392,333.17,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,289.44,4.28,N,0
30.44515,79.12421,300.75,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,286,0.82,N,0
30.44441,79.1278,304.29,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,286.41,0.82,N,0
30.39141,79.38469,300.57,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,286.49,0.73,N,0
30.86553,76.9397,305.17,0.46,0.39,2024-05-05,2052,N20,VIIRS,n,2,294.17,0.65,N,0
30.59754,78.32917,308.93,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,289.74,1.02,N,0
30.86196,76.9389,336.68,0.46,0.39,2024-05-05,2052,N20,VIIRS,n,2,297.04,3.28,N,0
30.86108,76.94358,310.27,0.46,0.39,2024-05-05,2052,N20,VIIRS,n,2,295.07,3.28,N,0
30.55884,78.50291,306.75,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,288.11,1.34,N,0
30.85836,76.93822,330.66,0.46,0.39,2024-05-05,2052,N20,VIIRS,n,2,297.71,3.28,N,0
30.58791,78.33737,332.18,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,291.96,3.17,N,0
30.58881,78.33285,309.25,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,290.12,3.17,N,0
30.85476,76.93762,343.16,0.46,0.39,2024-05-05,2052,N20,VIIRS,n,2,299.07,4.34,N,0
30.40527,79.21554,310.1,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,287.2,1.44,N,0
30.40449,79.21931,298.39,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,287.25,1.51,N,0
30.50121,78.72784,340.96,0.57,0.43,2024-05-05,2052,N20,VIIRS,n,2,291.71,8.54,N,0
30.8503,76.94156,314.19,0.46,0.39,2024-05-05,2052,N20,VIIRS,n,2,297.03,4.34,N,0
30.39069,79.24512,300.66,0.4,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.09,1,N,0
30.38573,79.24862,304.97,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.97,1.97,N,0
30.53964,78.47791,300.77,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,286.88,1.68,N,0
30.5018,78.72733,332.62,0.57,0.43,2024-05-05,2052,N20,VIIRS,n,2,290.66,5.09,N,0
30.49789,78.72644,315.85,0.57,0.43,2024-05-05,2052,N20,VIIRS,n,2,289.2,5.09,N,0
30.39002,79.24699,303,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.77,0.89,N,0
30.53752,78.48307,298.82,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,287.92,0.72,N,0
30.38514,79.25022,302.01,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.76,0.85,N,0
30.38183,79.24573,305.64,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,289.02,0.87,N,0
30.37778,79.24484,305.73,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,288.89,0.87,N,0
30.75437,77.28787,305.1,0.48,0.4,2024-05-05,2052,N20,VIIRS,n,2,291.22,0.95,N,0
30.54725,78.3717,304.76,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,290.32,1.59,N,0
30.52587,78.48081,303.47,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,288.34,0.74,N,0
30.54343,78.3707,314.22,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,290.22,1.59,N,0
30.52216,78.4791,302.25,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,287.77,0.74,N,0
30.41283,79.00861,299.74,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288.96,0.45,N,0
30.3206,79.35902,303.06,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,289.33,1.24,N,0
30.37171,79.04682,301.19,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,290.11,0.86,N,0
30.32453,79.27772,310.85,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,291.24,1.17,N,0
30.32055,79.27645,304.61,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,290.11,1.17,N,0
30.29085,79.33797,308.23,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,289,0.96,N,0
30.28696,79.33618,305.79,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,289.2,1.07,N,0
30.28622,79.33977,304.3,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,289.25,1.45,N,0
30.29584,79.23189,306.86,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,291.38,1.35,N,0
30.27359,79.33903,300.84,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,288.03,0.76,N,0
30.30923,79.14674,314.91,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,292.31,1.84,N,0
30.26953,79.33808,300.94,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,286.54,0.41,N,0
30.30544,79.12439,304.93,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,291.56,0.96,N,0
30.30469,79.12802,306.03,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,292.55,0.96,N,0
30.48506,78.18098,300.04,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,288.79,0.55,N,0
30.47632,78.29573,297.57,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,287.34,0.43,N,0
30.30465,79.12567,314.91,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,292.54,1.75,N,0
30.48671,78.18032,300.2,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,288.92,0.57,N,0
30.88351,75.99525,304.07,0.43,0.38,2024-05-05,2052,N20,VIIRS,n,2,293.7,0.84,N,0
30.464,78.25624,298.03,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,287.43,0.49,N,0
31.0184,75.19811,310.6,0.4,0.37,2024-05-05,2052,N20,VIIRS,n,2,291.24,0.76,N,0
30.37091,78.68925,299.48,0.57,0.43,2024-05-05,2052,N20,VIIRS,n,2,287.89,1.23,N,0
30.28486,79.03639,340.66,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,292.73,2.95,N,0
30.25612,79.17815,323.16,0.4,0.45,2024-05-05,2052,N20,VIIRS,n,2,291.09,2.53,N,0
30.28561,79.03269,308.58,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,290.68,2.95,N,0
30.25686,79.17452,306.89,0.4,0.44,2024-05-05,2052,N20,VIIRS,n,2,290.41,1.22,N,0
30.2175,79.36732,303.32,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.36,0.97,N,0
30.66076,77.0813,333.75,0.47,0.4,2024-05-05,2052,N20,VIIRS,n,2,299.28,4.37,N,0
30.25229,79.17624,329.8,0.4,0.45,2024-05-05,2052,N20,VIIRS,n,2,292.06,2.77,N,0
30.32318,78.82545,306.05,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288.61,0.87,N,0
30.24842,79.17449,323.72,0.4,0.45,2024-05-05,2052,N20,VIIRS,n,2,290.97,2.77,N,0
30.43472,78.24279,299.35,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,287.04,1.07,N,0
30.49227,77.92732,303.73,0.52,0.41,2024-05-05,2052,N20,VIIRS,n,2,289.32,0.74,N,0
30.24386,79.17614,303.72,0.4,0.45,2024-05-05,2052,N20,VIIRS,n,2,289.34,1.24,N,0
30.24313,79.17972,316.96,0.4,0.45,2024-05-05,2052,N20,VIIRS,n,2,289.76,1.76,N,0
30.24238,79.18341,316.57,0.4,0.45,2024-05-05,2052,N20,VIIRS,n,2,288.82,1.76,N,0
30.20499,79.34516,303.67,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,288.31,0.53,N,0
30.64366,77.09241,316.4,0.47,0.4,2024-05-05,2052,N20,VIIRS,n,2,296.86,2.92,N,0
30.27502,78.9818,306.84,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,292.79,1.11,N,0
30.23316,79.18719,298.62,0.4,0.45,2024-05-05,2052,N20,VIIRS,n,2,286.35,0.95,N,0
30.33733,78.65244,308.52,0.57,0.43,2024-05-05,2052,N20,VIIRS,n,2,291.1,2.21,N,0
30.27115,78.98032,309.36,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,291.91,1.11,N,0
30.18369,79.40699,297.27,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,286.69,0.55,N,0
30.4262,78.18476,299.54,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,288.58,1.15,N,0
30.42509,78.19041,306.95,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,290.14,1.64,N,0
30.63898,77.03732,319.65,0.47,0.4,2024-05-05,2052,N20,VIIRS,n,2,295.7,2.28,N,0
30.25544,78.97551,300.07,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288.98,0.53,N,0
30.37164,78.31897,303.13,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,287.1,0.88,N,0
30.56062,77.31168,305.94,0.48,0.4,2024-05-05,2052,N20,VIIRS,n,2,295.88,1.51,N,0
30.34678,78.40288,299.67,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,288.07,0.31,N,0
30.05773,79.80036,296.18,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,285.93,0.46,N,0
29.99005,80.0954,308.81,0.46,0.47,2024-05-05,2052,N20,VIIRS,n,2,289.09,1.34,N,0
29.98942,80.09835,298.67,0.46,0.47,2024-05-05,2052,N20,VIIRS,n,2,287.61,1.34,N,0
30.55807,77.26543,308.02,0.48,0.4,2024-05-05,2052,N20,VIIRS,n,2,297.01,1.54,N,0
30.55716,77.27018,307.41,0.48,0.4,2024-05-05,2052,N20,VIIRS,n,2,296.33,1.54,N,0
30.36831,78.2154,298.75,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,288.01,0.31,N,0
30.3661,78.22642,301.15,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,288.72,1.38,N,0
30.365,78.23196,309.34,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,289.61,1.31,N,0
30.34602,78.40087,303.57,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,288.97,0.93,N,0
30.55772,77.26787,310.06,0.48,0.4,2024-05-05,2052,N20,VIIRS,n,2,296.16,2.26,N,0
30.30042,78.61333,298.66,0.57,0.43,2024-05-05,2052,N20,VIIRS,n,2,287.89,0.36,N,0
30.36924,78.21925,299.41,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,288.2,0.68,N,0
30.36819,78.22467,300.36,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,288.86,1.2,N,0
29.99165,80.09605,304.63,0.46,0.47,2024-05-05,2052,N20,VIIRS,n,2,288.45,0.9,N,0
30.36322,78.22973,316.04,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,289.96,2.29,N,0
29.98693,80.09724,301.49,0.46,0.47,2024-05-05,2052,N20,VIIRS,n,2,287.89,0.86,N,0
30.11477,79.45688,335.76,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,290.07,4.93,N,0
30.35827,78.23472,314.59,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,289.19,3.65,N,0
30.11406,79.46037,310.86,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.65,1.68,N,0
30.3677,78.16571,319.85,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,293.17,2.34,N,0
30.36399,78.16431,316.21,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,292.34,2.34,N,0
30.36307,78.16903,319.2,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,292.02,2.7,N,0
30.22604,78.8644,306.82,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,290.46,0.75,N,0
30.35926,78.16817,320.25,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,292.25,2.46,N,0
30.09211,79.50457,321.74,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,289.41,2.88,N,0
30.3583,78.1731,312.27,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,291.07,2.46,N,0
30.22215,78.86312,302.29,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,290.7,0.5,N,0
30.1211,79.36293,297.97,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.21,0.75,N,0
30.08793,79.50392,320.78,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,289.5,2.88,N,0
30.34504,78.22066,299.28,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,288.88,0.42,N,0
30.29528,78.47437,301.29,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,290.74,0.66,N,0
30.22285,78.83894,314.68,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,292.45,1.12,N,0
30.08893,79.49906,307.93,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.86,2.41,N,0
30.06181,79.63055,295.62,0.43,0.46,2024-05-05,2052,N20,VIIRS,n,2,284.61,0.66,N,0
30.32649,78.295,304.71,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,288.5,1.19,N,0
30.3253,78.30112,304,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,288.38,1.19,N,0
30.21829,78.84097,302.8,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,291.52,0.88,N,0
30.14105,79.22327,301.59,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.52,0.8,N,0
29.9391,80.19645,298.46,0.47,0.48,2024-05-05,2052,N20,VIIRS,n,2,286.65,0.36,N,0
30.33759,78.2179,300.76,0.54,0.42,2024-05-05,2052,N20,VIIRS,n,2,289.92,0.92,N,0
30.27884,78.51645,317.93,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,291.89,2.65,N,0
30.25632,78.62984,303.27,0.57,0.43,2024-05-05,2052,N20,VIIRS,n,2,289.42,0.86,N,0
30.13818,79.21654,299.15,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.07,0.89,N,0
29.972,80.01922,304.89,0.46,0.47,2024-05-05,2052,N20,VIIRS,n,2,287.39,1.32,N,0
30.27588,78.51088,332.31,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,293.47,3.78,N,0
30.27686,78.50597,309.59,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,292.14,1.89,N,0
30.27493,78.51569,313.28,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,291.57,3.78,N,0
30.26587,78.56132,300.21,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,290,0.72,N,0
30.18754,78.95243,308.89,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,290.24,1.67,N,0
30.04332,79.65682,305.86,0.43,0.46,2024-05-05,2052,N20,VIIRS,n,2,287.03,0.97,N,0
29.969,80.01226,299.63,0.46,0.47,2024-05-05,2052,N20,VIIRS,n,2,287.08,1.45,N,0
30.03981,79.65277,297.44,0.43,0.46,2024-05-05,2052,N20,VIIRS,n,2,287.06,0.97,N,0
30.24476,78.62627,299.92,0.57,0.43,2024-05-05,2052,N20,VIIRS,n,2,288.97,0.45,N,0
30.1924,78.88711,309.92,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,289.41,1.33,N,0
30.19169,78.89065,312.42,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,290.92,1.33,N,0
30.03794,79.64082,300.35,0.43,0.46,2024-05-05,2052,N20,VIIRS,n,2,287.35,0.44,N,0
30.17611,78.94709,306.13,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,286.9,0.99,N,0
30.17531,78.951,311.83,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,287.79,0.99,N,0
30.18688,78.87332,305.68,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,289.76,0.73,N,0
30.18186,78.89809,306.05,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,287.62,1.15,N,0
30.18116,78.90159,316.16,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288,1.15,N,0
30.17204,78.94658,303.99,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288.52,1.43,N,0
30.17127,78.95036,313.95,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288.62,1.43,N,0
30.17049,78.95422,305.46,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,287.86,0.75,N,0
30.0091,79.71616,300.53,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,286.34,0.68,N,0
30.00828,79.72008,298.81,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,287.05,0.68,N,0
29.95799,79.95894,305.2,0.45,0.47,2024-05-05,2052,N20,VIIRS,n,2,288.81,1.21,N,0
30.49323,77.2679,314.23,0.48,0.4,2024-05-05,2052,N20,VIIRS,n,2,296.74,2.97,N,0
30.16397,78.94524,298.78,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,287.72,1.06,N,0
30.01099,79.68628,302.87,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,285.95,1.16,N,0
30.01014,79.69034,300.08,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,286.64,1.24,N,0
30.00439,79.71777,302.25,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,286.39,0.82,N,0
30.1675,78.90737,305.61,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,287.86,0.54,N,0
30.01366,79.65271,297.09,0.43,0.46,2024-05-05,2052,N20,VIIRS,n,2,285.41,0.74,N,0
30.16494,78.89951,303.43,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288.59,0.83,N,0
29.93662,79.99669,298.28,0.45,0.47,2024-05-05,2052,N20,VIIRS,n,2,286.99,0.73,N,0
30.16084,78.89918,307.46,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288.88,0.83,N,0
30.15203,78.90157,300.77,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288.81,0.68,N,0
30.00035,79.63301,298.23,0.43,0.46,2024-05-05,2052,N20,VIIRS,n,2,287.08,0.69,N,0
30.14794,78.90116,304.47,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288.83,0.82,N,0
30.03185,79.46235,308.49,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,286.91,1.59,N,0
29.99622,79.63194,305.25,0.43,0.46,2024-05-05,2052,N20,VIIRS,n,2,288.4,1.58,N,0
30.39665,77.61208,307.11,0.5,0.41,2024-05-05,2052,N20,VIIRS,n,2,295.75,1.48,N,0
30.39565,77.61725,306.75,0.5,0.41,2024-05-05,2052,N20,VIIRS,n,2,294.65,1.65,N,0
30.39293,77.61128,316.73,0.5,0.41,2024-05-05,2052,N20,VIIRS,n,2,295.6,1.48,N,0
30.0159,79.45617,297.76,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.35,1.34,N,0
30.23384,78.37646,311.03,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,292.23,2.66,N,0
30.20773,78.50611,307.68,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,289.8,1.64,N,0
30.22039,78.40329,319.36,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,290.92,2.22,N,0
30.20139,78.49729,303.43,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,288.14,1.06,N,0
30.23712,78.37637,313.18,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,292.38,2.1,N,0
30.20791,78.50497,306.72,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,289.56,1.42,N,0
30.01849,79.45373,304.57,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.57,0.87,N,0
30.14565,78.80009,310.65,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,290.58,1.04,N,0
30.14025,78.8271,305.44,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288.78,0.73,N,0
30.13828,78.81623,333.79,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,292.34,2.91,N,0
30.21996,78.40206,315.74,0.55,0.43,2024-05-05,2052,N20,VIIRS,n,2,290.39,2.35,N,0
30.20152,78.49605,302.48,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,288.49,1.28,N,0
30.13764,78.81945,315.89,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,291.56,2.91,N,0
30.13698,78.82275,313.37,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,290.67,1.56,N,0
30.1363,78.82615,308.81,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,289.79,1.56,N,0
30.19757,78.49551,310.4,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,290.41,1.28,N,0
29.95473,79.68049,299.32,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,289.08,1.06,N,0
29.94522,79.70534,303.56,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,288.81,2.18,N,0
29.94324,79.71492,310.51,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,289.43,1.42,N,0
29.863,80.07865,302.99,0.46,0.47,2024-05-05,2052,N20,VIIRS,n,2,288.62,0.56,N,0
30.19345,78.43411,313.63,0.56,0.43,2024-05-05,2052,N20,VIIRS,n,2,293.82,2.32,N,0
30.09771,78.89457,320.14,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,291.18,1.37,N,0
29.98588,79.44482,322.05,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,290.63,2.59,N,0
30.09837,78.89127,305.83,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,289.99,1.37,N,0
30.09705,78.89784,302.34,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,290.34,0.81,N,0
29.99503,79.40022,299.53,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,288.89,0.66,N,0
30.10472,78.83894,299.84,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,288.79,0.39,N,0
29.99073,79.40022,299.83,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,288.78,0.66,N,0
29.93166,79.68622,301.25,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,287.87,0.82,N,0
29.93079,79.69041,303.8,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,288.69,0.83,N,0
30.09982,78.84268,316.95,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,290.19,1.99,N,0
29.89148,79.8367,307.28,0.45,0.47,2024-05-05,2052,N20,VIIRS,n,2,288.96,1.68,N,0
29.89056,79.84107,304.41,0.45,0.47,2024-05-05,2052,N20,VIIRS,n,2,289.47,1.77,N,0
29.96759,79.44987,299.65,0.42,0.45,2024-05-05,2052,N20,VIIRS,n,2,286.77,0.69,N,0
30.50078,76.70083,307.66,0.46,0.39,2024-05-05,2052,N20,VIIRS,n,2,293.18,0.8,N,0
30.23355,78.08707,334.48,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,297.48,2.97,N,0
30.23245,78.09268,306.61,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,295.69,2.97,N,0
30.22976,78.08611,314.43,0.53,0.42,2024-05-05,2052,N20,VIIRS,n,2,295.31,2.97,N,0
30.09873,78.74525,298.2,0.39,0.44,2024-05-05,2052,N20,VIIRS,n,2,287.25,0.39,N,0
29.99513,79.25394,300.41,0.41,0.45,2024-05-05,2052,N20,VIIRS,n,2,287.78,0.61,N,0
29.89948,79.69353,300.01,0.44,0.46,2024-05-05,2052,N20,VIIRS,n,2,288.76,0.67,N,0
