cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,forest_distance_km,farmland_distance_km,population_distance_km,industrial_feature_count,forest_feature_count,farmland_feature_count,population_feature_count,land_cover_type
929,22.858283333333333,77.68002666666666,3,1,1.0,0.2549992726181495,1.0,0.0333333333333333,3.0,0.7968132108266676,54.26959754986669,4.523333333333333,5.14,324.61333333333334,334.61,43.333333333333336,1,INDUSTRIAL,,,,,,,,,unknown
930,22.56498333333333,76.26951333333334,3,1,1.0,0.4744088580128939,1.0,0.0333333333333333,3.0,0.6782379219748657,51.89809177283065,3.0966666666666662,4.3,318.7033333333333,337.05,43.333333333333336,1,INDUSTRIAL,,,,,,,,,unknown
931,21.79490833333333,72.71223499999999,6,1,1.0,0.5556127529744195,1.0,0.0333333333333333,6.0,0.6428335060174478,58.690003453682294,27.213333333333335,31.97,352.20166666666665,367.0,65.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
932,23.898275,83.02764,6,2,1.0,0.5691882227462322,1.0,0.0333333333333333,6.0,0.6372721802932618,58.578776939198576,8.623333333333333,14.75,335.535,347.44,40.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
933,16.811466666666668,73.78847,3,1,1.0,0.5418547958055075,1.0,0.0333333333333333,3.0,0.6485695038990831,51.304723411315,6.95,11.63,336.1066666666667,340.32,50.0,1,INDUSTRIAL,,4.999,,1.152,0.0,7.0,0.0,37.0,population
934,16.879276666666666,73.88179166666666,6,1,1.0,0.4837610403140604,1.0,0.0333333333333333,6.0,0.6739629716846689,59.312592767026715,11.253333333333332,13.92,341.8616666666667,351.84,50.0,1,INDUSTRIAL,,3.612,,5.588,0.0,7.0,0.0,22.0,forest
935,18.975576666666665,84.31352333333335,3,2,1.0,0.3274794575845414,1.0,0.0333333333333333,3.0,0.7533073256135976,53.39947984560529,5.170000000000001,9.39,336.00666666666666,340.87,36.666666666666664,1,INDUSTRIAL,,6.252,,11.007,0.0,1.0,0.0,4.0,forest
936,24.059383333333333,83.83958,3,1,1.0,0.2803590689536182,1.0,0.0333333333333333,3.0,0.7810309031647322,53.95395139662797,18.486666666666668,22.91,352.66333333333336,354.82,50.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
937,18.90855,83.33892666666667,3,1,1.0,0.5603362919841348,1.0,0.0333333333333333,3.0,0.6408874837669724,51.151083008672785,2.8966666666666665,3.51,332.7966666666667,333.88,30.0,1,INDUSTRIAL,,,,,,,,,unknown
938,18.90963,83.25147666666666,3,1,1.0,0.4030521929775427,1.0,0.0333333333333333,3.0,0.7127318605858921,52.58797054505118,3.97,4.73,335.6433333333333,337.11,30.0,1,INDUSTRIAL,,,,,,,,,unknown
939,18.92483,83.34849333333334,3,1,1.0,0.7336489287858208,1.0,0.0333333333333333,3.0,0.5768180531800983,49.8696943969353,3.783333333333333,4.87,333.6166666666667,333.99,30.0,1,INDUSTRIAL,,,,,,,,,unknown
940,18.5655225,81.1811925,4,1,1.0,0.3816820258764934,1.0,0.0333333333333333,4.0,0.7237555249845803,55.30844383302493,4.1325,4.6,333.5,336.05,45.0,1,INDUSTRIAL,10.273,,,8.45,3.0,0.0,0.0,6.0,population
941,18.55153,80.59580333333334,3,1,1.0,0.3585366583716814,1.0,0.0333333333333333,3.0,0.7360861363863251,53.05505606105984,7.036666666666666,7.35,340.56,346.41,43.333333333333336,1,INDUSTRIAL,,,,12.867,0.0,0.0,0.0,2.0,population
942,18.774118,81.230904,5,1,1.0,0.7358776699077737,1.0,0.0333333333333333,5.0,0.5760774606041966,54.85488254541727,7.717999999999999,10.87,335.896,343.89,46.0,1,INDUSTRIAL,8.451,11.345,,3.982,1.0,2.0,0.0,39.0,population
943,19.190156,83.22935,5,1,1.0,0.6012307398991038,1.0,0.0333333333333333,5.0,0.6245196117475309,55.823725568283955,5.622,7.39,340.134,349.01,46.0,1,INDUSTRIAL,,3.938,,2.19,0.0,4.0,0.0,188.0,population
944,18.663621999999997,80.091858,5,1,1.0,0.931836701860144,1.0,0.0333333333333333,5.0,0.5176420962688572,53.68617525871048,4.946,6.25,336.834,340.92,46.0,1,INDUSTRIAL,,2.043,,6.333,0.0,3.0,0.0,16.0,forest
945,19.360396,83.172164,5,1,1.0,0.3217158579547167,1.0,0.0333333333333333,5.0,0.7565922690429435,58.46517871419221,15.966,36.23,342.85800000000006,350.79,42.0,1,INDUSTRIAL,,2.787,,0.978,0.0,2.0,0.0,118.0,population
946,19.44188,83.66256333333332,3,2,1.0,0.4100128410522964,1.0,0.0333333333333333,3.0,0.7092133992579083,52.5176013184915,5.9433333333333325,11.5,335.69,340.6,50.0,1,INDUSTRIAL,,,,,,,,,unknown
947,18.422406666666667,77.56298,3,1,1.0,0.2437245954539353,1.0,0.0333333333333333,3.0,0.8040365235641411,54.41406380461616,7.359999999999999,8.03,356.19666666666666,367.0,70.0,1,INDUSTRIAL,,,,,,,,,unknown
948,19.507788,83.16395800000001,5,2,1.0,0.6728566270461516,1.0,0.0333333333333333,5.0,0.5977798598112686,55.28893052955871,11.326,18.71,343.88599999999997,367.0,56.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
949,19.229944,81.219526,5,1,1.0,0.5801163861224793,1.0,0.0333333333333333,5.0,0.6328647742549816,55.99062881843297,17.268,22.19,349.038,367.0,56.0,1,INDUSTRIAL,,13.834,3.554,7.794,0.0,1.0,1.0,32.0,farmland
950,19.2385775,81.2404875,4,1,1.0,0.3287303691490256,1.0,0.0333333333333333,4.0,0.7525981367013096,55.885296067359526,38.525,76.28,329.1225,343.6,45.0,1,INDUSTRIAL,,13.093,3.821,7.723,0.0,1.0,1.0,37.0,farmland
951,19.156026666666666,80.56590333333332,3,1,1.0,0.8582819427872743,1.0,0.0333333333333333,3.0,0.5381314734727928,49.095962802789195,2.733333333333333,4.47,332.4733333333333,334.03,30.0,1,INDUSTRIAL,,13.225,,11.403,0.0,1.0,0.0,5.0,population
952,17.780170000000002,73.72953333333334,3,1,1.0,0.4911570463251942,1.0,0.0333333333333333,3.0,0.6706201754298107,51.74573684192955,15.463333333333331,22.67,348.8566666666666,367.0,60.0,1,INDUSTRIAL,,,,,,,,,unknown
953,19.70808166666667,83.187295,6,2,1.507638888888889,1.1762083454567454,1.0,0.0502546296296296,3.979732842008291,0.459514826366553,50.395994373092535,4.293333333333334,9.12,324.30833333333334,344.83,40.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
954,19.271358,80.761736,5,2,1.507638888888889,0.6404094932131984,1.0,0.0502546296296296,3.316444035006909,0.6096038849672967,51.739553527603945,3.264,4.43,323.238,337.29,50.0,1,INDUSTRIAL,,,,3.267,0.0,0.0,0.0,27.0,population
955,19.819163333333336,83.60653666666667,3,2,1.0,0.2730123786696149,1.0,0.0333333333333333,3.0,0.7855383158528816,54.04409965039096,2.736666666666667,4.21,331.29999999999995,332.73,36.666666666666664,1,INDUSTRIAL,,13.12,,5.457,0.0,3.0,0.0,4.0,population
956,19.83117,83.61525999999999,3,1,1.0,0.387955747499561,1.0,0.0333333333333333,3.0,0.7204840657214947,52.74301464776323,3.6366666666666663,6.42,329.63666666666666,347.7,43.333333333333336,1,INDUSTRIAL,,12.412,,6.808,0.0,3.0,0.0,4.0,population
957,19.773486666666667,83.27241,3,1,1.0,0.2795152437931331,1.0,0.0333333333333333,3.0,0.7815459838020311,53.964253009373955,3.3699999999999997,4.29,333.6233333333333,339.05,50.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
958,19.749526666666668,83.13609000000001,3,2,1.0,0.6021130595201071,1.0,0.0333333333333333,3.0,0.6241756747801166,50.81684682893567,2.9766666666666666,5.75,338.02000000000004,347.16,36.666666666666664,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
959,19.354046000000004,80.829944,5,2,1.0,0.6798889447357042,1.0,0.0333333333333333,5.0,0.5952774456512239,55.23888224635781,4.784000000000001,7.26,332.58,344.78,50.0,1,INDUSTRIAL,,,,11.475,0.0,0.0,0.0,6.0,population
960,19.794035,83.29105750000001,4,1,1.0,0.4559982858137604,1.0,0.0333333333333333,4.0,0.6868139954169644,54.56961324167262,2.0425,3.1,319.02,332.06,45.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
961,18.4933775,76.32061,4,1,1.0,0.2521025750490318,1.0,0.0333333333333333,4.0,0.7986566116285165,56.806465565903665,5.675,5.73,342.27500000000003,347.3,45.0,1,INDUSTRIAL,,,,,,,,,unknown
962,19.42346,80.87969,3,2,1.0,0.4703109230900405,1.0,0.0333333333333333,3.0,0.680128253348194,51.93589840029722,4.22,5.33,327.2866666666667,339.64,50.0,1,INDUSTRIAL,,12.916,,,0.0,1.0,0.0,0.0,forest
963,19.88937,83.35956,8,2,1.0,1.6935089954264246,1.0,0.0333333333333333,8.0,0.371262914546786,58.25859162426905,2.3875,5.75,322.57625,344.97,45.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
964,19.9873625,83.66340124999999,8,2,1.507638888888889,1.3226410007677574,1.0,0.0502546296296296,5.3063104560110546,0.4305443672394685,53.13302922555775,7.516249999999999,18.21,331.065,345.68,45.0,1,INDUSTRIAL,,7.407,,,0.0,1.0,0.0,0.0,forest
965,20.03875,83.88771285714286,7,2,1.507638888888889,0.7446980954993544,1.0,0.0502546296296296,4.643021649009673,0.5731650665405166,54.32722119407525,3.27,9.59,319.5857142857143,348.83,47.142857142857146,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
