cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,forest_distance_km,farmland_distance_km,population_distance_km,industrial_feature_count,forest_feature_count,farmland_feature_count,population_feature_count,land_cover_type
206,30.087365,75.9251725,4,3,9.020833333333334,0.6922546837551234,0.3325635103926097,0.3006944444444445,0.4434180138568129,0.5909276006735547,30.421363471002532,4.9725,7.33,339.59250000000003,347.08,45.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
207,30.20197,76.41602,3,2,4.0159722222222225,0.3719706600079403,0.4980114127615424,0.1338657407407407,0.7470171191423136,0.7288785607078597,34.732099913377766,6.863333333333333,9.3,336.96,341.58,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
208,30.18501,75.857814,5,3,8.034027777777778,0.7031866961473427,0.373411703690898,0.2678009259259259,0.6223528394848301,0.5871346941953156,31.19595024149347,11.138,25.29,339.79200000000003,351.85,46.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
209,30.211658571428575,75.79637714285715,7,2,5.989583333333333,0.8143306091626403,0.3339130434782609,0.1996527777777777,1.1686956521739131,0.5511674636088102,28.95379915140326,7.081428571428573,14.9,336.14285714285717,340.41,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
210,30.444888333333335,75.19376999999999,6,5,13.038194444444445,0.9834883895741184,0.3834886817576564,0.4346064814814815,0.4601864181091877,0.5041622654593473,33.60353384422665,9.51,18.98,345.14833333333337,367.0,55.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
211,30.729194999999997,74.268964,10,2,19.030555555555555,1.1908335611852154,0.1050941468398773,0.6343518518518518,0.525470734199387,0.4564472709004018,29.45424295499912,45.333,62.76,350.819,367.0,51.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
212,30.9899075,75.514335,4,4,23.965972222222224,0.7783051044076957,0.1669033061922285,0.7988657407407408,0.1669033061922285,0.5623332000349132,36.64266497046421,5.5275,13.32,335.53,340.15,45.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
213,31.03295,74.66499,6,5,15.011805555555556,1.329769550548121,0.3330711939677105,0.5003935185185185,0.3996854327612527,0.429227002200596,32.08572740790934,6.441666666666666,12.62,338.18833333333333,353.19,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
214,31.41053,76.2764825,4,1,1.0,0.5507077824008763,1.0,0.0333333333333333,4.0,0.644866822330481,53.73066977994295,12.3075,13.32,345.55,355.45,45.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
215,31.137585,74.72799333333333,6,5,18.961805555555557,1.1245080692547864,0.2636879692364036,0.6320601851851853,0.3164255630836843,0.4706972001997478,33.917151618425905,6.035,12.32,336.07666666666665,346.24,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
