cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,persistence_label,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,industrial_feature_count,forest_distance_km,forest_feature_count,farmland_distance_km,farmland_feature_count,population_distance_km,population_feature_count,land_cover_type
189,25.047948333333338,77.72565333333334,6,5,9.020833333333334,2.464904518828072,0.5542725173210161,1.0,0.6651270207852193,0.2886082414583326,51.50195697697265,MEDIUM / RECURRENT,4.456666666666666,8.74,333.58833333333337,335.34,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
190,25.09584375,77.6206725,8,6,34.49305555555556,2.859442337078955,0.1739480571773706,1.0,0.2319307429031608,0.2591047909675097,36.73413930636449,LOW / TRANSIENT,5.04,13.07,334.46500000000003,354.48,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
191,25.61751467889908,78.65336146788992,109,31,34.96319444444445,12.221092661599844,0.8866466720956561,1.0,3.1175641051105325,0.0756367136662207,63.78049600689343,MEDIUM / RECURRENT,4.4226605504587155,11.03,335.8130275229357,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
192,25.762171315789477,78.40921999999999,38,23,39.96597222222222,6.776121795804561,0.5754895657764418,1.0,0.950808847804556,0.12859880879689,49.61572867372237,MEDIUM / RECURRENT,4.7015789473684215,14.75,335.8057894736842,352.79,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
193,25.903293333333338,80.64065666666667,3,2,2.9604166666666667,0.1686443260412851,0.6755805770584096,0.4229166666666666,1.0133708655876144,0.8556923417302184,53.358825429490594,MEDIUM / RECURRENT,5.19,7.18,334.48333333333335,335.46,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
194,25.909094166666662,77.75816916666666,12,9,23.964583333333337,4.620017500300537,0.3755542032513257,1.0,0.5007389376684344,0.1779353889817111,42.704582768767494,MEDIUM / RECURRENT,4.081666666666666,6.76,335.1666666666667,340.8,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
195,26.157835,78.93084083333333,12,10,34.96180555555556,3.0075206216093187,0.2860264177177475,1.0,0.343231701261297,0.24953084323704,40.68800488738455,MEDIUM / RECURRENT,5.834166666666667,12.51,336.06,353.79,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
196,26.546638,78.60299,5,5,22.977777777777774,1.4612480506704535,0.2176015473887814,1.0,0.2176015473887814,0.4062979347927146,41.177215949239205,MEDIUM / RECURRENT,3.99,8.11,334.42600000000004,341.22,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
197,26.570773333333335,78.6406,3,2,17.97361111111111,1.0079664343680446,0.1112742446487906,1.0,0.1669113669731859,0.4980162929440223,39.18874715553449,LOW / TRANSIENT,5.363333333333333,6.87,337.49333333333334,338.97,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
198,26.691965,79.15138099999999,10,10,29.95694444444445,3.467442264915134,0.3338124159673605,1.0,0.3338124159673605,0.2238417288239978,41.8278939672723,MEDIUM / RECURRENT,5.862,14.19,335.881,346.6,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
199,24.18634466666667,77.51292933333333,15,10,12.970138888888888,4.0740232661485365,0.7710017668790491,1.0,1.1565026503185738,0.1970822654029836,58.239712449463546,MEDIUM / RECURRENT,5.203999999999999,9.92,341.90399999999994,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
200,24.267906666666665,80.82835083333332,12,8,37.00416666666667,4.841872054059969,0.2161918702848778,1.0,0.3242878054273167,0.1711780043701954,36.63885115822927,LOW / TRANSIENT,3.7633333333333336,7.33,334.91666666666663,342.26,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
201,24.2986,77.56157363636363,11,7,6.977777777777778,1.9761542026321135,1.0,0.9968253968253968,1.5764331210191085,0.3360040951895567,69.79358306646427,MEDIUM / RECURRENT,6.323636363636364,12.54,343.58818181818185,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
202,24.47399,77.56874333333333,3,2,1.0,0.5484865851692229,1.0,0.1428571428571428,3.0,0.645791839320789,57.48726535784434,MEDIUM / RECURRENT,3.543333333333333,4.55,338.1166666666667,341.52,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
203,24.488714285714288,77.5038657142857,7,5,10.997222222222222,2.8162444168891434,0.4546602677443799,1.0,0.6365243748421319,0.262037723677867,47.426912594294905,MEDIUM / RECURRENT,4.572857142857143,5.55,335.2942857142857,336.21,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
204,24.488613333333333,80.42649,9,8,37.99236111111111,2.220205825088529,0.2105686450127036,1.0,0.2368897256392915,0.3105391562890264,39.05446515250374,LOW / TRANSIENT,4.343333333333334,10.72,332.88444444444445,335.58,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
205,24.53688,80.71279545454546,22,11,32.0,3.794832649467792,0.34375,1.0,0.6875,0.2085578524020011,42.57740704804002,MEDIUM / RECURRENT,5.506363636363636,12.35,336.54681818181825,345.67,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
206,24.51139428571429,77.62781714285714,14,3,32.988194444444446,2.315348914373101,0.0909416247394901,1.0,0.4243942487842873,0.3016273779404271,35.06429292225927,LOW / TRANSIENT,28.055,87.75,343.6471428571428,355.06,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
207,24.57869520833333,77.92766229166666,48,26,37.99236111111111,6.525204122628362,0.6843480962912867,1.0,1.2634118700762216,0.1328867607714441,54.13674232577635,MEDIUM / RECURRENT,5.670833333333333,15.18,338.09666666666664,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
208,24.721594,77.47171,5,4,10.009027777777778,1.9461221302105072,0.3996392145979324,1.0,0.4995490182474155,0.3394292414919498,46.77505537726146,MEDIUM / RECURRENT,3.412,6.77,334.878,338.93,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
209,24.744332,77.43622400000001,5,3,1.975,1.8911742002133207,1.0,0.2821428571428571,2.531645569620253,0.3458802309200934,54.03446718621379,MEDIUM / RECURRENT,4.7,5.5,340.068,350.91,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
210,24.833413333333333,77.66572000000001,9,6,9.022222222222222,3.826645704941076,0.6650246305418719,1.0,0.997536945812808,0.2071832202177781,54.41460036494669,MEDIUM / RECURRENT,7.112222222222223,13.56,340.2766666666667,349.63,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
211,24.892103333333335,77.28537999999999,3,3,10.529166666666669,0.7143737269791136,0.2849228333992877,1.0,0.2849228333992877,0.5833033861071198,47.20821255791604,MEDIUM / RECURRENT,1.986666666666667,2.55,326.20666666666665,338.23,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
212,24.922775,77.7904075,4,3,7.965972222222222,0.6991785110251865,0.3766018655740563,1.0,0.5021358207654084,0.5885196837833463,50.95573061228972,MEDIUM / RECURRENT,3.5275,4.74,337.79,346.89,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
213,25.3456825,77.7892775,4,4,21.992361111111112,1.1393483016208237,0.1818813350595219,1.0,0.1818813350595219,0.4674320676265642,41.0782507497336,MEDIUM / RECURRENT,3.3175,4.8,333.7925,336.82,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
214,25.470954782608693,81.24773086956525,23,14,39.96597222222222,4.083902769230777,0.3502979965595733,1.0,0.5754895657764418,0.1966992771876527,42.345394554891,MEDIUM / RECURRENT,6.367826086956522,27.11,334.565652173913,342.82,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
215,25.532207083333333,78.72065333333335,24,17,36.01875,4.846192446351417,0.471976401179941,1.0,0.6663196251952109,0.1710515021831167,46.272843335350686,MEDIUM / RECURRENT,4.935416666666666,11.81,335.69666666666666,344.69,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
216,25.8099,81.23839333333332,3,2,12.970138888888888,1.494398318979998,0.1542003533758098,1.0,0.2313005300637147,0.400898281718261,38.87757906264599,LOW / TRANSIENT,2.766666666666667,3.32,331.6766666666667,332.28,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
217,26.53765444444444,78.71570444444446,9,6,15.014583333333333,2.4125285400246415,0.3996114888303039,1.0,0.5994172332454558,0.2930378422542889,46.04599342063732,MEDIUM / RECURRENT,7.720000000000001,18.33,340.9166666666667,350.09,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
218,26.66074133333333,79.28541666666665,15,8,38.979166666666664,3.17331081204961,0.205237840726884,1.0,0.3848209513629075,0.2396179065102694,37.745324458372146,LOW / TRANSIENT,3.663333333333333,7.61,333.836,344.61,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
219,28.98881,79.7866775,4,4,11.984027777777778,1.9150229618266772,0.333777597496668,1.0,0.333777597496668,0.3430504709895518,44.21078052716776,MEDIUM / RECURRENT,3.9525,4.65,332.2825,334.2,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
220,29.010802,79.694466,5,4,11.984027777777778,0.9029073003664708,0.333777597496668,1.0,0.417221996870835,0.5255116735362859,48.02689337685077,MEDIUM / RECURRENT,5.088,7.37,332.594,334.49,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
221,23.860916666666668,78.32977,3,3,8.035416666666666,1.0127164946496363,0.3733471610059632,1.0,0.3733471610059632,0.4968409622807186,48.75066420283501,MEDIUM / RECURRENT,2.9966666666666666,4.04,340.11333333333334,344.87,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
222,24.2818475,80.86354,4,4,26.99652777777778,0.818738448226985,0.1481672025723472,1.0,0.1481672025723472,0.5498316709446923,41.4788199140707,MEDIUM / RECURRENT,2.8099999999999996,4.38,333.93499999999995,337.12,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
223,24.634038888888888,80.67326055555556,54,21,37.99236111111111,9.39013311719125,0.5527426931583469,1.0,1.4213383538357491,0.0962451576626506,49.113574121466655,MEDIUM / RECURRENT,4.202222222222222,10.23,335.03888888888895,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
224,24.317893333333338,77.62777666666666,3,2,4.0159722222222225,0.6210428169262568,0.4980114127615424,0.5737103174603175,0.7470171191423136,0.6168868518205779,45.6049286578581,MEDIUM / RECURRENT,7.583333333333333,9.87,338.73333333333335,342.26,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
225,24.728482,77.30741800000001,5,5,32.0,1.4798090002990072,0.15625,1.0,0.15625,0.40325686368564,38.8463872737128,LOW / TRANSIENT,4.954,8.0,334.052,336.44,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
226,25.05492125,77.5842725,8,6,9.022222222222222,3.390866784343718,0.6650246305418719,1.0,0.8866995073891626,0.2277454655571986,54.60417039488781,MEDIUM / RECURRENT,3.90625,6.21,335.87125000000003,341.44,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
227,25.111248333333336,77.59148,6,5,22.509722222222223,1.4274472491334158,0.2221262417473931,1.0,0.2665514900968717,0.411955398971901,41.54662942079053,MEDIUM / RECURRENT,4.285,7.71,332.5466666666667,341.29,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
228,25.160816363636364,77.66488545454546,11,9,26.99513888888889,3.606266392683787,0.3333933578576389,1.0,0.4074807707148921,0.2170955639014533,41.82564034447621,MEDIUM / RECURRENT,4.3136363636363635,7.33,335.7163636363636,341.78,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
229,25.3215,77.1027675,4,3,4.0159722222222225,0.8609521624931757,0.7470171191423136,0.5737103174603175,0.9960228255230849,0.5373593261313439,53.22758928016197,MEDIUM / RECURRENT,11.145,15.62,341.425,349.18,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
230,25.393383333333333,81.32254,3,2,10.995833333333334,0.6892542771708491,0.1818870784388025,1.0,0.2728306176582039,0.5919771898845169,43.75125277836484,MEDIUM / RECURRENT,3.2266666666666666,6.54,333.00333333333333,334.77,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
231,25.4809,77.59715,3,1,1.0,0.3093528946293847,1.0,0.1428571428571428,3.0,0.7637360440426202,59.84614945228097,MEDIUM / RECURRENT,4.536666666666666,6.0,345.7033333333334,355.76,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
232,25.511968,77.661332,5,1,1.0,0.8637818734671934,1.0,0.1428571428571428,5.0,0.5365434733731475,59.30229803889152,MEDIUM / RECURRENT,7.738,10.58,345.178,355.84,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
233,25.536445384615384,77.61099461538461,13,1,1.0,1.6540734182912658,1.0,0.1428571428571428,13.0,0.3767793283743506,66.10701513891559,MEDIUM / RECURRENT,6.024615384615384,9.37,344.0446153846154,355.64,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
234,25.63815666666667,79.43463666666668,3,3,4.0159722222222225,0.9096686805477564,0.7470171191423136,0.5737103174603175,0.7470171191423136,0.5236510449096158,52.45541224296586,MEDIUM / RECURRENT,2.893333333333333,3.89,334.7166666666667,337.26,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
235,25.638836666666663,79.47850999999999,3,3,10.995833333333334,1.0711876103523714,0.2728306176582039,1.0,0.2728306176582039,0.4828147846200518,44.75102854575458,MEDIUM / RECURRENT,5.093333333333334,9.97,334.69666666666666,337.23,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
236,25.82048,78.78971580645161,31,19,32.988194444444446,4.943480792936719,0.5759636233501042,1.0,0.9397301223080649,0.1682515742607275,50.40321854708433,MEDIUM / RECURRENT,5.844193548387096,19.75,337.0093548387096,352.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
237,25.84092068574836,78.16335382826475,1677,39,38.979166666666664,33.495299660941235,1.0,1.0,43.022982362373064,0.0289894568195994,80.579789136392,HIGH / PERSISTENT,5.593905784138342,55.99,336.9388372093023,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
238,25.84399,80.7458875,4,4,25.022222222222226,0.6889188139468179,0.1598579040852575,1.0,0.1598579040852575,0.5920947719583453,42.75663789032144,MEDIUM / RECURRENT,3.5625,4.83,334.6275,339.17,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
239,25.870166666666663,79.18213666666666,3,3,26.99513888888889,0.9296550380839828,0.1111311192858796,1.0,0.1111311192858796,0.5182273412935674,39.4763982394489,LOW / TRANSIENT,4.76,7.06,338.37666666666667,343.1,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
240,26.050766666666664,78.902585,6,4,26.008333333333333,1.5636618190817988,0.1537968599807753,1.0,0.2306952899711631,0.3900670488427214,38.64562165612389,LOW / TRANSIENT,9.613333333333337,20.81,340.3516666666667,350.07,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
241,26.301326666666668,78.18147,9,6,31.013194444444444,1.9261235488679356,0.1934660426789672,1.0,0.2901990640184509,0.341749069476879,39.18669101133834,LOW / TRANSIENT,4.518888888888889,10.63,334.56555555555565,339.69,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
242,26.408343333333335,79.64635111111112,9,6,31.013194444444444,2.218325374173816,0.1934660426789672,1.0,0.2901990640184509,0.3107206027161602,38.56612167612396,LOW / TRANSIENT,4.025555555555556,9.64,332.8833333333334,336.85,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
243,26.844285555555555,79.39471666666665,9,8,26.99513888888889,2.8974170396930523,0.2963496514290124,1.0,0.3333933578576389,0.2565801888316157,41.17062829236303,MEDIUM / RECURRENT,3.591111111111111,4.7,334.6188888888889,339.78,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
244,27.13465666666666,79.20973,3,2,10.009027777777778,1.3914483307723542,0.1998196072989662,1.0,0.2997294109484493,0.4181566405313198,40.956277887987106,MEDIUM / RECURRENT,4.4366666666666665,5.22,334.6433333333333,337.62,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
245,27.709438,80.06981800000001,5,4,21.990972222222226,2.165163966561954,0.1818928221808191,1.0,0.2273660277260239,0.3159393985791561,38.13976880336384,LOW / TRANSIENT,6.484,9.67,340.98,346.02,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
246,28.64190333333333,80.15655333333332,3,2,9.53888888888889,0.907694675775746,0.209668025626092,1.0,0.314502038439138,0.5241928976885987,43.45124292756347,MEDIUM / RECURRENT,1.606666666666667,3.91,313.93333333333334,334.11,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
247,28.873238333333333,78.0915,6,4,33.97430555555555,1.4743113381105672,0.1177360341761543,1.0,0.1766040512642315,0.4041528584529785,37.55702646775344,LOW / TRANSIENT,6.870000000000001,17.61,338.45,346.32,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
248,29.459046666666666,77.04738,3,3,35.03125,1.410125120058664,0.0856378233719892,1.0,0.0856378233719892,0.4149162181155388,36.46692382707438,LOW / TRANSIENT,2.91,5.0,324.83666666666664,339.93,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
249,28.079935999999996,77.72634000000001,5,3,19.029166666666665,1.6935285188577254,0.1576527260783884,1.0,0.2627545434639807,0.3712602235316525,38.468558970304606,LOW / TRANSIENT,1.1940000000000002,1.35,304.832,308.17,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
250,24.231239090909092,79.64359909090909,11,7,38.511805555555554,1.355553919003309,0.1817624465802333,1.0,0.2856267017689381,0.4245285968334462,40.42351097051496,MEDIUM / RECURRENT,4.796363636363637,9.36,336.61454545454546,351.99,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
251,24.731524,81.042272,5,5,34.045138888888886,2.9487510785482773,0.1468638449770525,1.0,0.1468638449770525,0.2532446285187571,35.498854834526085,LOW / TRANSIENT,4.604,7.87,335.992,339.05,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
252,24.868457,77.69516899999999,10,6,24.036805555555556,2.229699830044294,0.2496171958512697,1.0,0.4160286597521162,0.3096262973721262,40.76118512174119,MEDIUM / RECURRENT,4.335000000000001,5.97,339.72999999999996,349.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
253,24.912,77.76940250000001,4,1,1.0,0.272339524203681,1.0,0.1428571428571428,4.0,0.7859537340285565,62.290503251999695,MEDIUM / RECURRENT,4.805,6.1,338.78999999999996,342.92,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
254,25.100507777777786,82.36294888888888,9,2,16.000694444444445,0.7496357503924449,0.1249945748882427,1.0,0.5624755869970921,0.5715475348372935,41.93071199182855,MEDIUM / RECURRENT,6.583333333333333,13.15,343.40333333333336,351.24,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
255,25.761296666666667,79.62676666666665,3,3,26.009722222222223,1.0867776348911034,0.1153414855556148,1.0,0.1153414855556148,0.4792077427321019,38.85178982019979,LOW / TRANSIENT,3.513333333333333,5.72,335.01,341.46,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
256,26.455071630434784,78.34955877717391,368,37,37.00555555555555,18.31640222064293,0.9998498723915328,1.0,9.944452784867138,0.0517694749041478,80.91904060152089,HIGH / PERSISTENT,5.497635869565217,25.48,336.27983695652176,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
257,27.03618666666667,79.18938666666666,3,2,21.005555555555556,0.9147644483658052,0.0952129066384554,1.0,0.1428193599576831,0.5222574509639922,39.06323947154115,LOW / TRANSIENT,3.776666666666667,5.78,332.62333333333333,333.38,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
258,27.086846233333333,83.64440041666666,600,31,37.99375,37.38949803750558,0.8159236716565225,1.0,15.79207106431979,0.0260487907141433,74.07830432226115,HIGH / PERSISTENT,4.808949999999999,21.4,334.41470000000004,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
259,24.102746666666665,82.63896666666666,3,1,1.0,0.3118086425660398,1.0,0.1428571428571428,3.0,0.762306305623884,59.81755468390626,MEDIUM / RECURRENT,5.98,5.98,346.7266666666667,353.3,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
260,27.63787846153846,77.5180076923077,13,7,9.022222222222222,3.570532703766392,0.7758620689655172,1.0,1.4408866995073892,0.218792877070093,59.41280335420974,MEDIUM / RECURRENT,6.182307692307693,19.58,340.0607692307692,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
261,28.165536666666668,81.58670000000001,3,1,1.0,1.0652813547929425,1.0,0.1428571428571428,3.0,0.4841955299113502,54.25533916965557,MEDIUM / RECURRENT,4.453333333333333,5.94,340.2166666666667,343.96,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
262,28.939586666666667,77.98796833333334,6,4,36.01875,2.1108151429684865,0.1110532708658684,1.0,0.1665799062988027,0.3214591526791119,35.64920734648524,LOW / TRANSIENT,3.358333333333333,4.84,332.0416666666667,339.06,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
263,27.9272525,80.0095,4,4,6.4625,1.4057985691782549,0.6189555125725338,0.9232142857142858,0.6189555125725338,0.4156623970150455,54.294959048341795,MEDIUM / RECURRENT,1.7999999999999998,4.63,310.52,331.52,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
264,24.158754285714284,82.67229999999999,7,5,37.99236111111111,0.2810777127500549,0.1316054031329397,1.0,0.1842475643861156,0.7805927697027272,45.58653963247966,MEDIUM / RECURRENT,1.3185714285714285,2.46,308.61285714285714,331.85,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
265,24.534953333333338,77.09752999999999,3,2,6.060416666666667,1.2912072735663067,0.3300103128222756,0.8657738095238096,0.4950154692334135,0.4364511284234366,42.91375969381045,MEDIUM / RECURRENT,2.4766666666666666,3.16,332.19,333.36,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
266,24.9832,77.00669666666667,3,2,2.5625,0.8837623657862983,0.7804878048780488,0.3660714285714285,1.170731707317073,0.5308525205527139,49.427372710705846,MEDIUM / RECURRENT,6.013333333333333,11.43,327.59666666666664,337.22,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
267,26.126263333333327,78.87646333333333,6,5,20.01736111111111,1.974302032675916,0.2497831743278404,1.0,0.2997398091934085,0.3362133330824917,41.06615738151106,MEDIUM / RECURRENT,4.63,7.36,338.57666666666665,341.5,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
268,26.15735384615384,79.07602076923078,26,14,34.04375,7.151727669337216,0.4112355425004589,1.0,0.7637231503579952,0.1226733817128738,43.37415792248953,MEDIUM / RECURRENT,5.442307692307693,12.56,336.63461538461536,345.79,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
269,26.91326888888889,79.03233333333333,9,5,20.01736111111111,2.5689074606825075,0.2497831743278404,1.0,0.4496097137901128,0.2801977947079532,40.2455864232137,MEDIUM / RECURRENT,4.532222222222223,7.97,336.8588888888888,343.99,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
270,27.648900000000005,77.438492,5,4,18.04375,1.1655257268509212,0.2216834083824038,1.0,0.2771042604780048,0.4617816300220947,42.548760414782045,MEDIUM / RECURRENT,3.5160000000000005,5.27,333.53000000000003,335.65,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
271,27.735248571428578,77.29339857142857,7,3,6.060416666666667,1.0028597257245633,0.4950154692334135,0.8657738095238096,1.155036094877965,0.4992860893631658,51.26568063828396,MEDIUM / RECURRENT,4.222857142857142,5.15,339.44428571428574,344.05,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
272,24.48223,77.39708777777777,9,5,13.956944444444444,2.5988701459221115,0.3582446014528809,1.0,0.6448402826151857,0.2778649852463008,44.38554132100722,MEDIUM / RECURRENT,5.571111111111111,12.43,339.56555555555553,353.02,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
273,24.542052499999997,77.599075,4,4,17.972916666666666,1.3794745887821318,0.2225570882114292,1.0,0.2225570882114292,0.4202608444378565,41.63982915258001,MEDIUM / RECURRENT,8.850000000000001,14.73,336.685,343.44,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
274,27.8336775,77.486615,4,1,1.0,0.5381004643537486,1.0,0.1428571428571428,4.0,0.6501525896230466,59.574480363889506,MEDIUM / RECURRENT,16.1325,31.79,345.72,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
275,26.241558333333337,79.38450833333333,6,6,23.04861111111111,2.1235305812732452,0.2603193733052124,1.0,0.2603193733052124,0.3201505392632877,41.03482759755862,MEDIUM / RECURRENT,4.224999999999999,8.28,336.0,347.18,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
276,26.498258,80.619858,5,4,24.035416666666663,1.73310145787292,0.1664210800034671,1.0,0.2080263500043339,0.3658846974448823,38.55848444902767,LOW / TRANSIENT,5.114,13.66,336.57599999999996,351.9,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
277,24.449579999999997,77.548325,4,3,2.959722222222222,1.4765085562005935,1.0,0.4228174603174603,1.3514781792585642,0.4037942842944095,56.34927855234183,MEDIUM / RECURRENT,4.78,7.28,334.7475,339.95,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
278,24.502675,77.744865,10,10,33.97430555555555,4.342933987561462,0.2943400854403859,1.0,0.2943400854403859,0.1871630834908376,39.633844831111034,LOW / TRANSIENT,4.542999999999999,6.74,337.274,347.23,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
279,24.59849222222222,80.39999777777777,9,7,28.97013888888889,2.6478834423174336,0.241628113239207,1.0,0.3106647170218376,0.2741315658278594,39.560944713973115,LOW / TRANSIENT,3.508888888888889,5.85,333.65333333333336,340.55,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
280,24.663526666666662,77.70057000000001,3,3,2.959722222222222,1.0036611695877835,1.0,0.4228174603174603,1.013608634443923,0.4990863800618202,57.579381378060766,MEDIUM / RECURRENT,6.416666666666667,9.64,340.78,342.61,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
281,24.80870875,77.81456374999999,8,6,16.00138888888889,2.7167716261832906,0.374967450742123,1.0,0.4999566009894974,0.2690506979108878,44.504787936171056,MEDIUM / RECURRENT,10.1225,29.92,341.62375000000003,348.95,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
282,25.264160000000004,77.63090333333334,3,3,5.992361111111111,1.1097458920560013,0.5006373855603199,0.8560515873015874,0.5006373855603199,0.4739907321376388,49.40468759102429,MEDIUM / RECURRENT,5.676666666666667,11.46,338.72666666666663,341.03,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
283,25.28086454545454,77.02632727272727,11,10,25.021527777777777,2.536382844782892,0.3996558519053038,1.0,0.4396214370958342,0.2827748136702073,45.52269396428144,MEDIUM / RECURRENT,4.66090909090909,8.37,337.13181818181823,344.11,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
284,25.49719625,81.31625375,8,7,34.959722222222226,3.5978756223687123,0.2002304239005204,1.0,0.2288347701720233,0.217491746652517,36.8155693099126,LOW / TRANSIENT,4.46875,6.94,335.34749999999997,346.9,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
285,25.591361999999997,78.863518,5,5,17.972916666666666,2.029604412055017,0.2781963602642865,1.0,0.2781963602642865,0.3300760970709334,41.89478727119727,MEDIUM / RECURRENT,3.842,6.53,336.552,340.55,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
286,25.68716,79.61145888888889,9,7,33.97291666666667,3.5736619584164973,0.2060464831054148,1.0,0.264916906849819,0.2186431811296832,37.11432434498282,LOW / TRANSIENT,7.124444444444445,11.52,338.72222222222223,349.49,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
287,25.786258723404256,78.49905531914894,47,23,35.946527777777774,8.398783400383351,0.639839267430404,1.0,1.3074976334447386,0.1063967491749211,52.13730461045204,MEDIUM / RECURRENT,3.9240425531914895,10.47,334.59851063829785,346.78,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
