cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,persistence_label,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,industrial_feature_count,forest_distance_km,forest_feature_count,farmland_distance_km,farmland_feature_count,population_distance_km,population_feature_count,land_cover_type
603,26.251841875,78.737329375,16,7,21.004166666666663,4.2928288954854565,0.3332672088871256,1.0,0.7617536203134299,0.1889348814681983,41.96655718104022,MEDIUM / RECURRENT,4.92625,15.87,338.815,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
604,26.302233333333337,80.25067333333334,3,3,22.977777777777774,0.48750532167726,0.1305609284332688,1.0,0.1305609284332688,0.6722665024636243,43.27608440130344,MEDIUM / RECURRENT,7.993333333333332,10.26,339.37333333333333,344.12,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
605,26.388011666666667,80.670355,6,5,18.961805555555557,0.8760108566851237,0.2636879692364036,1.0,0.3164255630836843,0.5330459556971762,45.52284916338502,MEDIUM / RECURRENT,3.8516666666666666,5.98,334.8233333333333,339.93,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
606,26.74781181818182,79.62196454545455,11,6,15.999305555555557,3.1200848197188487,0.3750162767481227,1.0,0.6875298407048918,0.2427134497848127,44.35489836329033,MEDIUM / RECURRENT,3.252727272727273,12.03,330.4027272727273,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
607,21.35424,80.98879666666666,3,3,21.992361111111112,0.6344706620616227,0.1364110012946414,1.0,0.1364110012946414,0.61181887397028,42.28358452730734,MEDIUM / RECURRENT,2.9466666666666668,5.64,331.99333333333334,334.36,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
608,21.46122985915493,81.09532000000002,71,20,23.965972222222224,8.505972476235575,0.8345165309611428,1.0,2.962533684912057,0.1051970224508798,62.2370864024817,MEDIUM / RECURRENT,3.738732394366197,7.78,333.42098591549285,345.26,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
609,21.646023,81.31305,10,6,21.992361111111112,2.904181176802614,0.2728220025892829,1.0,0.4547033376488048,0.2561356542420925,40.580889850764365,MEDIUM / RECURRENT,4.795999999999999,8.98,335.61299999999994,339.37,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
610,21.73288333333333,81.91867,6,5,17.974305555555556,1.5637940738569578,0.2781748638102229,1.0,0.3338098365722675,0.3900469270122017,43.20467844674638,MEDIUM / RECURRENT,3.311666666666667,4.85,332.675,334.67,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
611,21.74474934426229,81.31127688524592,61,19,22.977777777777774,8.278161403428463,0.8268858800773694,1.0,2.654738878143134,0.1077799745572954,61.406083050140104,MEDIUM / RECURRENT,4.225737704918033,10.67,333.8681967213115,344.34,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
612,21.847387333333327,81.27857333333331,15,8,22.977777777777774,4.850237196938057,0.3481624758220503,1.0,0.6528046421663443,0.1709332401980876,41.9099607420662,MEDIUM / RECURRENT,3.635333333333333,7.3,333.1213333333333,340.89,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
613,21.93266,81.747375,4,2,21.004166666666663,0.3995264772215444,0.0952192025391787,1.0,0.1904384050783574,0.7145273892818967,43.00409668466591,MEDIUM / RECURRENT,6.5575,9.85,338.78499999999997,347.35,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
614,22.123717777777777,79.36448555555556,9,8,21.992361111111112,2.5642631417375252,0.3637626701190438,1.0,0.4092330038839243,0.2805628990435636,44.16141744280566,MEDIUM / RECURRENT,4.501111111111111,11.4,336.50777777777773,352.15,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
615,22.231133333333332,78.76002333333332,3,2,22.977777777777774,0.6186585820152782,0.0870406189555125,1.0,0.1305609284332688,0.6177955074101978,40.663453668513434,MEDIUM / RECURRENT,5.919999999999999,9.04,336.3733333333333,341.53,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
616,22.76655857142857,78.12531428571427,7,5,23.965972222222224,2.018909266293837,0.2086291327402857,1.0,0.2920807858363999,0.3312454637723013,39.511090493028824,LOW / TRANSIENT,2.6599999999999997,3.93,332.5571428571429,334.65,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
617,22.803932222222222,78.23974444444444,9,7,21.992361111111112,2.48269076811982,0.3182923363541634,1.0,0.4092330038839243,0.2871343069427505,42.701383919018575,MEDIUM / RECURRENT,4.669999999999999,13.54,336.0,345.04,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
