latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
21.76286,84.02185,304.44,0.54,0.42,2026-06-13,1945,N21,VIIRS,n,2.0NRT,286.56,2.59,N
21.77912,83.83018,317.13,0.56,0.43,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293.22,4.32,N
21.77845,83.83549,310.14,0.56,0.43,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293.4,4.32,N
21.75444,84.02598,305.72,0.54,0.42,2026-06-13,1945,N21,VIIRS,n,2.0NRT,286.03,2.68,N
21.74875,83.97713,311.83,0.55,0.43,2026-06-13,1945,N21,VIIRS,n,2.0NRT,292.67,3.66,N
21.75361,83.84285,324.66,0.56,0.43,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293.32,4.96,N
21.74969,83.84232,320.51,0.56,0.43,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293.47,4.96,N
21.74576,83.84178,314.21,0.56,0.43,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293.45,5.13,N
21.74184,83.84126,330.57,0.56,0.43,2026-06-13,1945,N21,VIIRS,n,2.0NRT,294.71,5.13,N
21.73793,83.84073,314.78,0.56,0.43,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293.66,5.98,N
21.73207,83.82349,314.58,0.56,0.43,2026-06-13,1945,N21,VIIRS,n,2.0NRT,292.89,5.92,N
21.73199,83.82168,314.79,0.56,0.43,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293.14,6.54,N
21.68004,84.03976,313.45,0.54,0.42,2026-06-13,1945,N21,VIIRS,n,2.0NRT,286.54,2.46,N
21.67617,84.03922,309.81,0.54,0.42,2026-06-13,1945,N21,VIIRS,n,2.0NRT,285.36,2.76,N
27.36838,94.8946,309.32,0.52,0.42,2026-06-13,1945,N21,VIIRS,n,2.0NRT,287.84,3.03,N
28.13429,76.89976,304.85,0.6,0.7,2026-06-13,1945,N21,VIIRS,n,2.0NRT,291.13,2.33,N
28.13354,76.89957,306.28,0.6,0.7,2026-06-13,1945,N21,VIIRS,n,2.0NRT,291.16,2.09,N
26.75846,83.19897,308.14,0.47,0.48,2026-06-13,1945,N21,VIIRS,n,2.0NRT,294.17,2.46,N
26.64114,79.47617,310.53,0.4,0.6,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293.75,1.33,N
25.03703,87.38854,295.3,0.42,0.37,2026-06-13,1945,N21,VIIRS,n,2.0NRT,269.54,1.08,N
25.03536,87.37572,296.7,0.42,0.37,2026-06-13,1945,N21,VIIRS,n,2.0NRT,273.06,0.85,N
25.03252,87.37107,300.02,0.42,0.37,2026-06-13,1945,N21,VIIRS,n,2.0NRT,273.77,1.15,N
24.93075,84.14761,301.37,0.39,0.44,2026-06-13,1945,N21,VIIRS,n,2.0NRT,283.53,0.72,N
24.44965,83.03924,305.19,0.45,0.47,2026-06-13,1945,N21,VIIRS,n,2.0NRT,289.7,1.59,N
24.20371,82.7093,319.88,0.47,0.47,2026-06-13,1945,N21,VIIRS,n,2.0NRT,294.27,2.6,N
24.2032,82.71382,306.85,0.46,0.47,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293.29,2.6,N
24.18321,82.65621,306.43,0.47,0.48,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293,1.3,N
24.1827,82.66078,305.47,0.47,0.48,2026-06-13,1945,N21,VIIRS,n,2.0NRT,292.91,2.05,N
24.16928,82.62219,319.41,0.47,0.48,2026-06-13,1945,N21,VIIRS,n,2.0NRT,292.39,2.53,N
24.16253,82.60305,333.85,0.47,0.48,2026-06-13,1945,N21,VIIRS,n,2.0NRT,292.64,5.48,N
24.14185,82.71133,305.48,0.46,0.47,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293.19,1.54,N
24.13802,82.70612,307,0.46,0.47,2026-06-13,1945,N21,VIIRS,n,2.0NRT,292.98,1.35,N
23.84013,84.94948,305.22,0.51,0.41,2026-06-13,1945,N21,VIIRS,n,2.0NRT,291.68,1.19,N
23.807,84.8472,308.43,0.52,0.41,2026-06-13,1945,N21,VIIRS,n,2.0NRT,292.25,1.35,N
23.82907,84.5773,302.03,0.54,0.42,2026-06-13,1945,N21,VIIRS,n,2.0NRT,286.76,1.36,N
23.82587,84.57146,308.56,0.54,0.42,2026-06-13,1945,N21,VIIRS,n,2.0NRT,289.37,2.25,N
23.69516,85.36865,310.59,0.49,0.4,2026-06-13,1945,N21,VIIRS,n,2.0NRT,287.88,1.86,N
23.69606,85.3665,307,0.49,0.4,2026-06-13,1945,N21,VIIRS,n,2.0NRT,287.86,1.09,N
23.6252,85.67372,307.25,0.47,0.4,2026-06-13,1945,N21,VIIRS,n,2.0NRT,288.86,1.35,N
23.6101,85.67609,305.98,0.47,0.4,2026-06-13,1945,N21,VIIRS,n,2.0NRT,288.44,1.1,N
23.66835,84.99754,305.96,0.51,0.41,2026-06-13,1945,N21,VIIRS,n,2.0NRT,291.09,1.17,N
23.66459,84.997,305.23,0.51,0.41,2026-06-13,1945,N21,VIIRS,n,2.0NRT,291.05,1.17,N
22.87502,86.06395,309.27,0.45,0.39,2026-06-13,1945,N21,VIIRS,n,2.0NRT,289.64,1.15,N
23.16718,82.34033,308.91,0.48,0.48,2026-06-13,1945,N21,VIIRS,n,2.0NRT,292.9,3.8,N
23.16281,82.33965,312.51,0.48,0.48,2026-06-13,1945,N21,VIIRS,n,2.0NRT,293.13,3.8,N
17.61091,83.20535,315.5,0.54,0.42,2026-06-13,1947,N21,VIIRS,n,2.0NRT,293.45,2.5,N
9.88775,78.65873,313.64,0.55,0.51,2026-06-13,1947,N21,VIIRS,n,2.0NRT,282.21,2.42,N
9.88549,78.6549,307.74,0.55,0.51,2026-06-13,1947,N21,VIIRS,n,2.0NRT,283,2.99,N
21.334,78.96961,316.95,0.37,0.58,2026-06-13,1947,N21,VIIRS,n,2.0NRT,289.7,4.07,N
21.26573,79.18058,309.15,0.36,0.57,2026-06-13,1947,N21,VIIRS,n,2.0NRT,286.06,1.39,N
21.2468,79.20982,302.88,0.36,0.57,2026-06-13,1947,N21,VIIRS,n,2.0NRT,285.37,0.53,N
21.24541,79.22359,305.78,0.36,0.57,2026-06-13,1947,N21,VIIRS,n,2.0NRT,286.07,1.25,N
19.10446,82.16364,302.42,0.43,0.46,2026-06-13,1947,N21,VIIRS,n,2.0NRT,288.72,0.46,N
19.10395,82.16772,304.68,0.43,0.46,2026-06-13,1947,N21,VIIRS,n,2.0NRT,290.35,1.56,N
19.39614,73.88857,306.17,0.77,0.78,2026-06-13,1947,N21,VIIRS,n,2.0NRT,284.65,1.89,N
17.60704,83.20482,308.65,0.54,0.42,2026-06-13,1947,N21,VIIRS,n,2.0NRT,293.51,4.68,N
16.62724,81.70937,305.77,0.43,0.46,2026-06-13,1947,N21,VIIRS,n,2.0NRT,290.18,1.86,N
21.48708,81.76954,305.9,0.49,0.49,2026-06-13,1947,N21,VIIRS,n,2.0NRT,284.67,1.59,N
21.07802,85.03598,303.47,0.47,0.4,2026-06-13,1947,N21,VIIRS,n,2.0NRT,274.55,1.97,N
21.07741,85.04053,298.91,0.47,0.4,2026-06-13,1947,N21,VIIRS,n,2.0NRT,271.61,1.57,N
20.97883,85.1329,308.56,0.47,0.4,2026-06-13,1947,N21,VIIRS,n,2.0NRT,267.96,1.91,N
20.97822,85.13735,300.77,0.47,0.4,2026-06-13,1947,N21,VIIRS,n,2.0NRT,267.11,0.83,N
20.97281,85.12291,295.8,0.47,0.4,2026-06-13,1947,N21,VIIRS,n,2.0NRT,269.69,0.71,N
20.96857,85.15411,297.42,0.47,0.4,2026-06-13,1947,N21,VIIRS,n,2.0NRT,263.99,2.81,N
21.33435,78.96603,303.17,0.37,0.58,2026-06-13,1947,N21,VIIRS,n,2.0NRT,289.21,3.46,N
33.16779,74.03687,305.22,0.48,0.48,2026-06-13,2123,N21,VIIRS,n,2.0NRT,290.16,1.19,N
33.00016,74.48179,304.5,0.51,0.49,2026-06-13,2123,N21,VIIRS,n,2.0NRT,291.05,2.31,N
31.25785,76.92459,305.67,0.39,0.59,2026-06-13,2123,N21,VIIRS,n,2.0NRT,289.71,1.2,N
26.63951,79.47937,303.19,0.7,0.75,2026-06-13,2123,N21,VIIRS,n,2.0NRT,291.25,1.78,N
26.25486,74.09515,308.2,0.34,0.56,2026-06-13,2123,N21,VIIRS,n,2.0NRT,295.4,1.3,N
33.2545,74.02207,301.01,0.47,0.48,2026-06-13,2123,N21,VIIRS,n,2.0NRT,288.39,0.71,N
33.19343,74.05099,304.58,0.48,0.48,2026-06-13,2123,N21,VIIRS,n,2.0NRT,288.65,0.69,N
33.17172,74.01878,306.92,0.48,0.48,2026-06-13,2123,N21,VIIRS,n,2.0NRT,290.16,1.09,N
33.17076,74.02316,309.95,0.48,0.48,2026-06-13,2123,N21,VIIRS,n,2.0NRT,290.61,1.44,N
33.16985,74.0274,302.09,0.48,0.48,2026-06-13,2123,N21,VIIRS,n,2.0NRT,290.43,1.44,N
33.16885,74.03199,304.74,0.48,0.48,2026-06-13,2123,N21,VIIRS,n,2.0NRT,290.34,1.19,N
21.10427,72.64271,309.23,0.35,0.57,2026-06-13,2125,N21,VIIRS,n,2.0NRT,295.01,3.85,N
21.10058,72.63484,344.18,0.35,0.57,2026-06-13,2125,N21,VIIRS,n,2.0NRT,295.66,7.27,N
19.59413,73.19264,306.33,0.41,0.61,2026-06-13,2125,N21,VIIRS,n,2.0NRT,289.94,1.83,N
19.35091,73.14804,305.87,0.41,0.61,2026-06-13,2125,N21,VIIRS,n,2.0NRT,286.62,0.92,N
19.23193,73.03343,305.91,0.41,0.6,2026-06-13,2125,N21,VIIRS,n,2.0NRT,288.32,2,N
18.6867,73.02968,315.32,0.42,0.61,2026-06-13,2125,N21,VIIRS,n,2.0NRT,294.27,5.07,N
19.23112,73.03719,311.08,0.41,0.6,2026-06-13,2125,N21,VIIRS,n,2.0NRT,288.89,2,N
28.2526,77.16767,309.96,0.47,0.64,2026-06-13,2125,N21,VIIRS,n,2.0NRT,291.62,1.25,N
18.68805,73.0502,306,0.42,0.61,2026-06-13,2125,N21,VIIRS,n,2.0NRT,293.51,3.82,N
19.10148,73.04974,303.74,0.41,0.61,2026-06-13,2125,N21,VIIRS,n,2.0NRT,290.89,3.33,N
22.92908,70.10507,312.8,0.45,0.47,2026-06-13,2125,N21,VIIRS,n,2.0NRT,297.83,1.6,N
22.93313,69.69901,308.55,0.42,0.45,2026-06-13,2125,N21,VIIRS,n,2.0NRT,297.3,4.19,N
21.79589,72.64765,312.8,0.34,0.56,2026-06-13,2125,N21,VIIRS,n,2.0NRT,296.34,0.66,N
21.79204,72.64777,324.14,0.34,0.56,2026-06-13,2125,N21,VIIRS,n,2.0NRT,296.11,1.34,N
21.10357,72.646,331.45,0.35,0.57,2026-06-13,2125,N21,VIIRS,n,2.0NRT,295.38,3.85,N
17.61193,83.20233,331.24,0.5,0.66,2026-06-14,0657,N21,VIIRS,n,2.0NRT,289.27,6.93,D
17.41453,82.44971,350.68,0.57,0.69,2026-06-14,0657,N21,VIIRS,n,2.0NRT,288.78,20.07,D
19.9704,84.18599,333.45,0.39,0.59,2026-06-14,0657,N21,VIIRS,n,2.0NRT,282.83,7.62,D
25.91467,80.03976,331.21,0.53,0.67,2026-06-14,0659,N21,VIIRS,n,2.0NRT,300,4.39,D
27.01425,80.824,367,0.45,0.63,2026-06-14,0659,N21,VIIRS,h,2.0NRT,296.29,10.84,D
21.50813,84.03632,334.05,0.37,0.58,2026-06-14,0659,N21,VIIRS,n,2.0NRT,291.2,4.43,D
30.30919,75.7926,338.86,0.73,0.76,2026-06-14,0659,N21,VIIRS,n,2.0NRT,298.73,6.66,D
30.61657,76.25159,333.01,0.68,0.74,2026-06-14,0659,N21,VIIRS,n,2.0NRT,296.64,6.34,D
24.82951,81.71474,333.08,0.44,0.62,2026-06-14,0659,N21,VIIRS,l,2.0NRT,303.24,2.41,D
25.91935,84.95867,331.95,0.53,0.5,2026-06-14,0659,N21,VIIRS,n,2.0NRT,300.13,3.45,D
28.46279,95.23484,331.42,0.45,0.39,2026-06-14,0659,N21,VIIRS,n,2.0NRT,290.63,5.75,D
23.67448,86.08831,335.25,0.5,0.49,2026-06-14,0659,N21,VIIRS,n,2.0NRT,297.65,5.27,D
23.68081,86.09678,334.08,0.5,0.49,2026-06-14,0659,N21,VIIRS,n,2.0NRT,298,6.88,D
23.76492,86.40346,337.25,0.47,0.48,2026-06-14,0659,N21,VIIRS,n,2.0NRT,300.99,9.28,D
23.76923,86.40244,330.36,0.47,0.48,2026-06-14,0659,N21,VIIRS,n,2.0NRT,299.76,4.64,D
23.78043,86.39047,344.96,0.47,0.48,2026-06-14,0659,N21,VIIRS,n,2.0NRT,304.15,11.98,D
23.775,86.3629,335.33,0.48,0.48,2026-06-14,0659,N21,VIIRS,n,2.0NRT,300.25,7.01,D
23.77735,86.3923,330.96,0.47,0.48,2026-06-14,0659,N21,VIIRS,l,2.0NRT,301.49,5.09,D
23.77642,86.38777,334.01,0.47,0.48,2026-06-14,0659,N21,VIIRS,n,2.0NRT,302.18,6.21,D
23.78168,86.39136,334.03,0.47,0.48,2026-06-14,0659,N21,VIIRS,n,2.0NRT,302.65,5.09,D
23.77606,86.36386,334.35,0.48,0.48,2026-06-14,0659,N21,VIIRS,n,2.0NRT,300.32,6.37,D
24.39891,83.86684,336.62,0.33,0.55,2026-06-14,0659,N21,VIIRS,n,2.0NRT,297.99,2.3,D
24.20273,82.71181,333.21,0.39,0.6,2026-06-14,0659,N21,VIIRS,n,2.0NRT,296.73,6.98,D
24.2049,82.71127,333.49,0.39,0.6,2026-06-14,0659,N21,VIIRS,n,2.0NRT,297.06,5.97,D
23.88847,80.86948,331.09,0.52,0.67,2026-06-14,0659,N21,VIIRS,n,2.0NRT,296.45,2.78,D
24.93989,80.94481,330.46,0.49,0.65,2026-06-14,0659,N21,VIIRS,n,2.0NRT,299.58,3.65,D
20.96494,85.18936,336.09,0.32,0.55,2026-06-14,0659,N21,VIIRS,n,2.0NRT,293.05,5.44,D
20.96183,85.17442,332.14,0.32,0.55,2026-06-14,0659,N21,VIIRS,n,2.0NRT,292.03,4.78,D
20.96738,85.17627,334.62,0.32,0.55,2026-06-14,0659,N21,VIIRS,n,2.0NRT,291.18,4.78,D
20.96611,85.17021,339.32,0.32,0.55,2026-06-14,0659,N21,VIIRS,n,2.0NRT,291.74,7.57,D
20.97955,85.13532,333.8,0.32,0.55,2026-06-14,0659,N21,VIIRS,n,2.0NRT,289.23,3.22,D
21.0089,84.75093,335.56,0.34,0.56,2026-06-14,0659,N21,VIIRS,n,2.0NRT,285.1,5.97,D
20.91517,84.17747,333.03,0.37,0.58,2026-06-14,0659,N21,VIIRS,n,2.0NRT,288.09,2.66,D
20.91388,84.17599,331.13,0.37,0.58,2026-06-14,0659,N21,VIIRS,n,2.0NRT,287.78,3.5,D
21.23313,83.35455,331.15,0.41,0.61,2026-06-14,0659,N21,VIIRS,n,2.0NRT,292.67,3.11,D
21.32164,83.44113,353.61,0.41,0.6,2026-06-14,0659,N21,VIIRS,n,2.0NRT,292.61,7.81,D
30.3025,75.79499,331.48,0.73,0.76,2026-06-14,0659,N21,VIIRS,n,2.0NRT,296.86,2.97,D
21.5403,84.00676,333.21,0.37,0.58,2026-06-14,0659,N21,VIIRS,n,2.0NRT,291.4,2.74,D
21.53953,84.00684,330.47,0.37,0.58,2026-06-14,0659,N21,VIIRS,n,2.0NRT,291.51,1.65,D
21.62858,84.01167,347.99,0.37,0.58,2026-06-14,0659,N21,VIIRS,n,2.0NRT,292.18,8.13,D
20.87139,79.79716,330.25,0.71,0.75,2026-06-14,0659,N21,VIIRS,n,2.0NRT,293.73,3.88,D
21.40243,81.63432,337.36,0.53,0.67,2026-06-14,0659,N21,VIIRS,n,2.0NRT,292.42,2.94,D
21.79653,82.66111,332.68,0.45,0.63,2026-06-14,0659,N21,VIIRS,n,2.0NRT,290.07,1.65,D
21.36422,79.38509,332.58,0.74,0.76,2026-06-14,0659,N21,VIIRS,n,2.0NRT,292.94,7.5,D
22.06721,81.7798,332.57,0.5,0.66,2026-06-14,0659,N21,VIIRS,n,2.0NRT,295.13,3.48,D
23.48401,87.36566,330.87,0.42,0.45,2026-06-14,0659,N21,VIIRS,n,2.0NRT,295.45,4.3,D
23.56047,87.23957,336.62,0.43,0.46,2026-06-14,0659,N21,VIIRS,n,2.0NRT,297.82,3.71,D
23.55887,87.23135,341.96,0.43,0.46,2026-06-14,0659,N21,VIIRS,n,2.0NRT,297.99,5.81,D
23.66272,87.15681,332.91,0.43,0.46,2026-06-14,0659,N21,VIIRS,n,2.0NRT,297.76,5.03,D
22.99983,83.1665,330.92,0.39,0.59,2026-06-14,0659,N21,VIIRS,n,2.0NRT,294.16,2.01,D
22.9969,83.16717,332.51,0.39,0.59,2026-06-14,0659,N21,VIIRS,n,2.0NRT,294.16,1.94,D
23.7392,86.43305,331.63,0.47,0.48,2026-06-14,0659,N21,VIIRS,n,2.0NRT,300.45,4.55,D
28.18192,80.21046,333.25,0.46,0.63,2026-06-14,0701,N21,VIIRS,n,2.0NRT,296.66,6.39,D
28.18303,80.21493,343.53,0.46,0.63,2026-06-14,0701,N21,VIIRS,n,2.0NRT,297.19,6.39,D
9.24758,77.80279,332.92,0.48,0.48,2026-06-14,0835,N21,VIIRS,n,2.0NRT,295.57,4.86,D
9.28899,77.87351,338.95,0.49,0.49,2026-06-14,0835,N21,VIIRS,n,2.0NRT,296.95,3.98,D
9.30411,77.91689,337.49,0.49,0.49,2026-06-14,0835,N21,VIIRS,n,2.0NRT,300.97,12.42,D
9.28823,77.87474,337.11,0.49,0.49,2026-06-14,0835,N21,VIIRS,n,2.0NRT,297.13,3.03,D
10.82718,79.16312,334.48,0.63,0.54,2026-06-14,0835,N21,VIIRS,n,2.0NRT,295.19,8.36,D
10.78934,77.69064,330.82,0.5,0.49,2026-06-14,0835,N21,VIIRS,n,2.0NRT,297.57,2.46,D
8.71122,77.72622,341.45,0.47,0.48,2026-06-14,0835,N21,VIIRS,n,2.0NRT,277.14,8.97,D
14.61742,75.80416,341.25,0.42,0.46,2026-06-14,0835,N21,VIIRS,n,2.0NRT,299.97,6.17,D
16.17258,75.45509,334.39,0.42,0.45,2026-06-14,0835,N21,VIIRS,n,2.0NRT,301.29,3.51,D
16.63407,73.59568,334.02,0.5,0.41,2026-06-14,0835,N21,VIIRS,n,2.0NRT,298.75,5.42,D
9.34742,78.71482,332.39,0.56,0.51,2026-06-14,0835,N21,VIIRS,n,2.0NRT,295.06,3.81,D
17.02558,74.99426,331.83,0.41,0.45,2026-06-14,0835,N21,VIIRS,l,2.0NRT,303.35,2.84,D
9.24376,77.80782,332.32,0.48,0.48,2026-06-14,0835,N21,VIIRS,n,2.0NRT,294.05,3.6,D
21.10782,72.6481,340.32,0.5,0.41,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.03,17.81,D
21.75008,77.45291,330.74,0.34,0.56,2026-06-14,0837,N21,VIIRS,n,2.0NRT,297.63,2.74,D
21.47741,74.71377,335.85,0.44,0.46,2026-06-14,0837,N21,VIIRS,l,2.0NRT,306.95,2.12,D
21.11645,70.80352,340.62,0.42,0.38,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.82,7.63,D
21.63455,74.40676,330.9,0.43,0.46,2026-06-14,0837,N21,VIIRS,l,2.0NRT,305.78,0.89,D
21.16188,70.72658,367,0.42,0.37,2026-06-14,0837,N21,VIIRS,h,2.0NRT,306.68,10.55,D
21.16244,70.73056,339.36,0.42,0.37,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.73,7.53,D
21.16474,70.72202,341.59,0.42,0.37,2026-06-14,0837,N21,VIIRS,n,2.0NRT,304.52,10.55,D
21.56268,73.22675,334.02,0.55,0.42,2026-06-14,0837,N21,VIIRS,l,2.0NRT,305.62,5.9,D
21.3536,71.38174,341.31,0.44,0.39,2026-06-14,0837,N21,VIIRS,l,2.0NRT,312.52,14.59,D
21.35303,71.37749,340.45,0.44,0.38,2026-06-14,0837,N21,VIIRS,l,2.0NRT,312.02,13.4,D
21.35424,71.36002,341.22,0.44,0.38,2026-06-14,0837,N21,VIIRS,l,2.0NRT,313.24,11.41,D
21.36123,71.38491,340.75,0.44,0.39,2026-06-14,0837,N21,VIIRS,l,2.0NRT,311.96,7.35,D
21.36065,71.38068,344.13,0.44,0.39,2026-06-14,0837,N21,VIIRS,n,2.0NRT,311.9,7.35,D
21.35777,71.35949,342.48,0.44,0.38,2026-06-14,0837,N21,VIIRS,l,2.0NRT,312.78,12.79,D
21.36302,71.37166,339.84,0.44,0.38,2026-06-14,0837,N21,VIIRS,l,2.0NRT,311.31,14.09,D
21.36244,71.36742,340.51,0.44,0.38,2026-06-14,0837,N21,VIIRS,l,2.0NRT,311.43,12.05,D
21.36596,71.36687,339.81,0.44,0.38,2026-06-14,0837,N21,VIIRS,l,2.0NRT,311.87,7.84,D
21.36539,71.36264,341.61,0.44,0.38,2026-06-14,0837,N21,VIIRS,l,2.0NRT,312.72,7.84,D
21.26769,70.63297,346.54,0.42,0.37,2026-06-14,0837,N21,VIIRS,n,2.0NRT,308.06,8.46,D
21.46214,71.59815,340.68,0.45,0.39,2026-06-14,0837,N21,VIIRS,n,2.0NRT,309.93,14.34,D
21.51636,71.84113,340.45,0.46,0.39,2026-06-14,0837,N21,VIIRS,n,2.0NRT,310.23,7.28,D
21.42114,70.78214,335.53,0.42,0.38,2026-06-14,0837,N21,VIIRS,n,2.0NRT,299.33,5.39,D
21.95207,75.05463,334.74,0.47,0.48,2026-06-14,0837,N21,VIIRS,n,2.0NRT,304.36,3.33,D
21.43023,70.79717,349.1,0.42,0.38,2026-06-14,0837,N21,VIIRS,n,2.0NRT,305.49,8.3,D
21.42968,70.79314,351.97,0.42,0.38,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.88,11.58,D
21.41835,70.65951,339.28,0.42,0.37,2026-06-14,0837,N21,VIIRS,n,2.0NRT,308.64,8.23,D
21.43847,70.75468,347.34,0.42,0.38,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.28,10.56,D
21.42575,70.6624,340.99,0.42,0.37,2026-06-14,0837,N21,VIIRS,n,2.0NRT,307.37,5.46,D
21.44191,70.75413,339,0.42,0.38,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.28,6.58,D
21.74205,73.0278,337.99,0.54,0.42,2026-06-14,0837,N21,VIIRS,n,2.0NRT,305.26,4.81,D
21.91817,74.3649,343.08,0.43,0.46,2026-06-14,0837,N21,VIIRS,n,2.0NRT,308.93,4.01,D
22.01971,75.18202,346.6,0.48,0.48,2026-06-14,0837,N21,VIIRS,n,2.0NRT,305.31,7.17,D
21.81487,72.83817,337.71,0.52,0.42,2026-06-14,0837,N21,VIIRS,n,2.0NRT,305.35,3.4,D
21.4665,70.03107,337.13,0.4,0.37,2026-06-14,0837,N21,VIIRS,n,2.0NRT,301.02,5.22,D
21.90761,73.0487,343.23,0.54,0.42,2026-06-14,0837,N21,VIIRS,n,2.0NRT,308.91,7.57,D
21.88095,72.7773,339.09,0.52,0.42,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.76,9.18,D
21.99908,73.46839,338.04,0.57,0.43,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.43,4.06,D
21.90942,72.69939,338.18,0.52,0.41,2026-06-14,0837,N21,VIIRS,n,2.0NRT,303.46,6.56,D
21.9088,72.69442,337.98,0.52,0.41,2026-06-14,0837,N21,VIIRS,n,2.0NRT,303.71,6.56,D
22.62935,79.14114,330.71,0.44,0.63,2026-06-14,0837,N21,VIIRS,n,2.0NRT,298.12,1.64,D
21.80135,71.40838,342.31,0.45,0.39,2026-06-14,0837,N21,VIIRS,n,2.0NRT,310.7,10.18,D
22.15571,73.77831,333.83,0.4,0.44,2026-06-14,0837,N21,VIIRS,l,2.0NRT,306.78,1.9,D
22.04413,72.82115,339.59,0.53,0.42,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.41,13.09,D
22.12469,73.2831,338.11,0.56,0.43,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.98,4.23,D
22.21341,73.57739,350.74,0.39,0.44,2026-06-14,0837,N21,VIIRS,n,2.0NRT,309.03,7.21,D
22.2151,73.57696,351.03,0.39,0.44,2026-06-14,0837,N21,VIIRS,n,2.0NRT,309.14,7.9,D
22.25459,73.26776,337.62,0.56,0.43,2026-06-14,0837,N21,VIIRS,l,2.0NRT,308.04,5.42,D
22.13819,72.23035,335.65,0.49,0.4,2026-06-14,0837,N21,VIIRS,n,2.0NRT,303.8,3.8,D
22.14189,72.22979,336.36,0.49,0.4,2026-06-14,0837,N21,VIIRS,n,2.0NRT,303.73,3.8,D
22.28429,73.31317,337.72,0.56,0.43,2026-06-14,0837,N21,VIIRS,l,2.0NRT,309.3,3.21,D
22.14746,72.24347,338.42,0.49,0.4,2026-06-14,0837,N21,VIIRS,n,2.0NRT,303.72,7.83,D
22.14998,72.24507,335.14,0.49,0.4,2026-06-14,0837,N21,VIIRS,n,2.0NRT,304.24,2.73,D
22.14938,72.24032,337.77,0.49,0.4,2026-06-14,0837,N21,VIIRS,n,2.0NRT,303.78,2.73,D
22.28349,73.31114,338.54,0.56,0.43,2026-06-14,0837,N21,VIIRS,l,2.0NRT,309.67,3.93,D
22.33016,73.43285,341.66,0.57,0.43,2026-06-14,0837,N21,VIIRS,n,2.0NRT,310.41,9.01,D
22.33414,73.43228,340.08,0.57,0.43,2026-06-14,0837,N21,VIIRS,n,2.0NRT,309.73,10.04,D
21.91585,70.11295,338.44,0.41,0.37,2026-06-14,0837,N21,VIIRS,n,2.0NRT,307.71,7.38,D
22.33072,72.49223,345.42,0.51,0.41,2026-06-14,0837,N21,VIIRS,n,2.0NRT,305.79,10.61,D
22.02703,70.10752,344.39,0.41,0.37,2026-06-14,0837,N21,VIIRS,n,2.0NRT,305.77,3.98,D
22.08143,70.47076,338.68,0.42,0.37,2026-06-14,0837,N21,VIIRS,n,2.0NRT,308.4,7.09,D
22.68173,73.33279,338.34,0.57,0.43,2026-06-14,0837,N21,VIIRS,n,2.0NRT,308.16,4.12,D
22.60589,72.2544,340.42,0.5,0.41,2026-06-14,0837,N21,VIIRS,n,2.0NRT,307.06,10.51,D
23.19247,76.85242,331.76,0.32,0.55,2026-06-14,0837,N21,VIIRS,n,2.0NRT,297.73,1.29,D
22.47259,70.38972,348.21,0.42,0.37,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.37,7.67,D
22.48112,70.2248,340.51,0.41,0.37,2026-06-14,0837,N21,VIIRS,n,2.0NRT,308.06,4.42,D
22.54468,70.22698,335.68,0.41,0.37,2026-06-14,0837,N21,VIIRS,l,2.0NRT,306.56,0.68,D
22.77716,71.20345,338.9,0.45,0.39,2026-06-14,0837,N21,VIIRS,n,2.0NRT,308.29,8.33,D
22.79248,71.07323,339.6,0.44,0.39,2026-06-14,0837,N21,VIIRS,l,2.0NRT,311.03,4.65,D
22.72697,70.40746,339.15,0.42,0.38,2026-06-14,0837,N21,VIIRS,n,2.0NRT,308.55,4.97,D
23.00513,72.42773,341.81,0.51,0.41,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.6,22.52,D
22.89679,71.12463,336.98,0.45,0.39,2026-06-14,0837,N21,VIIRS,l,2.0NRT,308.69,2.66,D
23.20541,73.0426,340.02,0.56,0.43,2026-06-14,0837,N21,VIIRS,n,2.0NRT,307.39,8.05,D
23.14073,72.52361,338.36,0.52,0.42,2026-06-14,0837,N21,VIIRS,n,2.0NRT,306.8,5.15,D
